steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
263,100,100,20,100,0.3,0.3,0.3,0.8740603897826525,1000,26,2,72,761.1834131342,761.1834131342,0,344,344,0,4.011000000000001,3.5004999999999997,100,0,100,37.60733333333333,-4.501793848231898,-75.72697242427012,-78.44732443405985,-99.58722647828228,-153.93872678232174
264,100,100,20,100,0.3,0.3,0.3,0.8737687195415957,1000,28,0,72,808.385864422984,808.385864422984,0,372,372,0,4.011000000000001,3.4971000000000005,100,0,100,37.14883333333333,-13.310427165301121,-89.37896459254154,-95.77375966681586,-119.63287352339358,-153.93872678232174
265,100,100,20,100,0.3,0.3,0.3,0.8743338364180406,1000,24,4,72,792.5329387963463,792.5329387963463,0,376,376,0,4.012500000000001,3.5037000000000003,100,0,100,34.521,-8.155470845194998,-67.41132026394627,-75.7229327475909,-91.8928479640233,-153.93872678232174
266,100,100,20,100,0.3,0.3,0.3,0.8748978907723692,1000,25,3,72,849.0145545250599,849.0145545250599,0,399,399,0,4.0115,3.5102999999999995,100,0,100,32.55716666666667,-4.138231571887843,-67.7596540424313,-68.76081660042445,-85.8507254574937,-153.93872678232174
267,100,100,20,100,0.3,0.3,0.3,0.8747867479966497,1000,25,3,72,783.4939836953513,783.4939836953513,0,368,368,0,4.0145,3.509,100,0,100,32.942166666666665,-14.093149179716136,-68.66695492716025,-76.37538167162222,-95.68574469827621,-153.93872678232174
268,100,100,20,100,0.3,0.3,0.3,0.8751965607349956,1000,26,2,72,838.0664462247352,838.0664462247352,0,376,376,0,4.011000000000001,3.5138,100,0,100,34.03133333333333,-20.246219476402985,-77.35188567536198,-105.98925110512403,-138.49347208299537,-153.93872678232174
269,100,100,20,100,0.3,0.3,0.3,0.8750257081807499,1000,24,4,72,770.9132788705236,770.9132788705236,0,374,374,0,4.0125,3.5117999999999996,100,0,100,35.899166666666666,-1.9990426724758663,-59.42448805584604,-63.556505534203836,-79.08148783610415,-153.93872678232174
270,100,100,20,100,0.3,0.3,0.3,0.8753158765922201,1000,23,5,72,822.1850353844634,822.1850353844634,0,383,383,0,4.0125,3.5151999999999997,100,0,100,34.312,-18.831330848936148,-93.22635763037738,-95.94622295993418,-106.85654420764075,-153.93872678232174
271,100,100,20,100,0.3,0.3,0.3,0.8754182540236841,1000,23,5,72,827.454963953089,827.454963953089,0,376,376,0,4.014,3.5164,100,0,100,34.38733333333334,-1.3494729213877577,-68.83723534343943,-80.68815448978444,-105.60660423946854,-153.93872678232174
272,100,100,20,100,0.3,0.3,0.3,0.8754267852336941,1000,24,4,72,809.2500179761888,809.2500179761888,0,377,377,0,4.0120000000000005,3.5165,100,0,100,36.606,-7.761491360662376,-73.94730481904037,-84.01485260647928,-99.29047959348674,-153.93872678232174
273,100,100,20,100,0.3,0.3,0.3,0.8756825033754756,1000,23,4,73,788.5003138776224,788.5003138776224,0,379,379,0,4.0135,3.5195,100,0,100,32.516999999999996,-0.2846627288630543,-69.80757527436583,-81.68760204815055,-93.36453301665296,-153.93872678232174
274,100,100,20,100,0.3,0.3,0.3,0.8761165951873124,1000,22,5,73,823.3575559537967,823.3575559537967,0,387,387,0,4.0135,3.5246,100,0,100,33.848166666666664,-5.151656711023634,-74.0004157967283,-83.54050341724769,-96.67389407309219,-153.93872678232174
275,100,100,20,100,0.3,0.3,0.3,0.8763547309246827,1000,22,5,73,774.6049598943086,774.6049598943086,0,365,365,0,4.0115,3.5274,100,0,100,35.032333333333334,-5.68372040090361,-69.48232547973373,-80.05868927865868,-97.13680722944372,-153.93872678232174
276,100,100,20,100,0.3,0.3,0.3,0.8760908487353118,1000,23,4,73,799.6397522976487,799.6397522976487,0,379,379,0,4.0135,3.5243,100,0,100,35.611666666666665,-4.729033807769326,-66.49270469516625,-73.67553751390614,-85.68223740988822,-153.93872678232174
277,100,100,20,100,0.3,0.3,0.3,0.876303506101763,1000,23,4,73,830.4222910219072,830.4222910219072,0,384,384,0,4.011000000000001,3.5268,100,0,100,35.630500000000005,-10.196296536328816,-72.45189505776858,-74.23264762861658,-80.93335891099832,-153.93872678232174
278,100,100,20,100,0.3,0.3,0.3,0.8759969665922263,1000,23,3,74,840.4450328358666,840.4450328358666,0,385,385,0,4.011000000000001,3.5232,100,0,100,35.042500000000004,0.3449915590032333,-55.50492571221423,-63.329137635378686,-71.25619873511124,-153.93872678232174
279,100,100,20,100,0.3,0.3,0.3,0.8758009939715895,1000,23,3,74,858.5631802334759,858.5631802334759,0,383,383,0,4.009500000000001,3.5208999999999997,100,0,100,36.55716666666667,6.429326007369582,-61.785111609133935,-70.4630038297272,-79.65236917697149,-153.93872678232174
280,100,100,20,100,0.3,0.3,0.3,0.876217920626533,1000,23,3,74,817.0550549039262,817.0550549039262,0,376,376,0,4.011000000000001,3.5258,100,0,100,33.31983333333333,-0.34048025396270987,-55.676180572224496,-62.064946365273215,-69.466818208262,-153.93872678232174
281,100,100,20,100,0.3,0.3,0.3,0.8763029835731135,1000,24,2,74,868.4308294823489,868.4308294823489,0,383,383,0,4.0115,3.5267999999999997,100,0,100,34.98383333333334,2.750465086740917,-60.13603142478826,-67.98465729507973,-79.8460448006104,-153.93872678232174
282,100,100,20,100,0.3,0.3,0.3,0.8765239843097826,1000,25,1,74,761.5571339360623,761.5571339360623,0,373,373,0,4.0115,3.5294,100,0,100,33.778333333333336,6.362870094243476,-50.98616429391632,-58.61753579090083,-74.87879973623791,-153.93872678232174
283,100,100,20,100,0.3,0.3,0.3,0.8760301711641362,1000,25,2,73,764.2308345792015,764.2308345792015,0,353,353,0,4.017,3.5236,100,0,100,34.79683333333334,7.5412203218158425,-50.3289643220337,-54.25073667154919,-70.30871569639584,-153.93872678232174
284,100,100,20,100,0.3,0.3,0.3,0.8762343685549473,1000,24,3,73,834.3349038591257,834.3349038591257,0,385,385,0,4.013,3.5260000000000002,100,0,100,35.24233333333334,1.1202292718270428,-50.959574181565415,-54.08759682045587,-63.33791506979719,-153.93872678232174
285,100,100,20,100,0.3,0.3,0.3,0.8762258600890237,1000,24,2,74,827.5449824168685,827.5449824168685,0,387,387,0,4.0115,3.5259000000000005,100,0,100,36.20466666666667,5.081088538867959,-44.29303161982165,-47.230317739999975,-55.51566133919823,-153.93872678232174
286,100,100,20,100,0.3,0.3,0.3,0.8761237237369937,1000,23,4,73,794.3898785954004,794.3898785954004,0,378,378,0,4.011000000000001,3.5246999999999997,100,0,100,35.5275,5.662227850204999,-48.25521063413868,-53.567026966308276,-61.01663885155165,-153.93872678232174
287,100,100,20,100,0.3,0.3,0.3,0.8763448560478263,1000,24,3,73,781.1882206014736,781.1882206014736,0,379,379,0,4.016,3.5272999999999994,100,0,100,35.30383333333334,-2.369356261995563,-57.024899631262485,-55.46174033384483,-61.40750465045494,-153.93872678232174
288,100,100,20,100,0.3,0.3,0.3,0.8759701647423678,1000,24,2,74,779.5064256343744,779.5064256343744,0,371,371,0,4.011000000000001,3.5229000000000004,100,0,100,36.88366666666667,6.3499869683672046,-50.6562152911531,-58.31570398765706,-68.87281471163033,-153.93872678232174
289,100,100,20,100,0.3,0.3,0.3,0.8759616487891487,1000,24,2,74,817.8377006133145,817.8377006133145,0,383,383,0,4.0115,3.5227999999999997,100,0,100,34.42016666666667,14.522333751057374,-43.34934126653508,-62.51492002104089,-72.33438551336326,-153.93872678232174
290,100,100,20,100,0.3,0.3,0.3,0.8762424122388524,1000,24,2,74,763.8164398742941,763.8164398742941,0,365,365,0,4.0135,3.5261,100,0,100,34.68933333333334,2.9952837514540533,-43.62509038101774,-47.39526578843288,-56.43710996779055,-153.93872678232174
291,100,100,20,100,0.3,0.3,0.3,0.8764549611250961,1000,24,2,74,821.2552264601518,821.2552264601518,0,375,375,0,4.011000000000001,3.5285999999999995,100,0,100,34.6165,-6.651934577973236,-61.82626220094107,-77.53810050852172,-79.91805972797408,-153.93872678232174
292,100,100,20,100,0.3,0.3,0.3,0.8769387910206907,1000,23,3,74,776.7296513624244,776.7296513624244,0,375,375,0,4.011000000000001,3.5343,100,0,100,33.403,2.3981881489531247,-57.705547957870635,-62.60434104430942,-72.73212077613516,-153.93872678232174
293,100,100,20,100,0.3,0.3,0.3,0.876930302536734,1000,24,2,74,770.4090696934849,770.4090696934849,0,369,369,0,4.0115,3.5342000000000002,100,0,100,36.193999999999996,-3.572325077684866,-52.128507633396964,-66.3487632476095,-88.7616548233022,-153.93872678232174
294,100,100,20,100,0.3,0.3,0.3,0.8777598736428288,1000,23,3,74,799.1918466317602,799.1918466317602,0,387,387,0,4.013000000000001,3.5440000000000005,100,0,100,33.193333333333335,-0.4649484320641477,-70.57716010531419,-75.83231484455314,-87.45777142805616,-153.93872678232174
295,100,100,20,100,0.3,0.3,0.3,0.8773869501486486,1000,22,4,74,805.4207377585022,805.4207377585022,0,367,367,0,4.0135,3.5395999999999996,100,0,100,36.324,-5.425350918252832,-65.37541629786807,-74.45628509797967,-91.57312108943518,-153.93872678232174
296,100,100,20,100,0.3,0.3,0.3,0.8774039002588244,1000,24,3,73,830.0036204299229,830.0036204299229,0,379,379,0,4.0115,3.539800000000001,100,0,100,34.419666666666664,-22.867437656065874,-87.33660097258888,-89.88285359182152,-106.65806593385389,-153.93872678232174
297,100,100,20,100,0.3,0.3,0.3,0.8770475251032638,1000,25,2,73,763.0975408456351,763.0975408456351,0,363,363,0,4.012,3.5356,100,0,100,35.841,0.5586152769197383,-71.83223136425653,-79.6141158141624,-99.26134524554311,-153.93872678232174
298,100,100,20,100,0.3,0.3,0.3,0.8773780802664224,1000,24,2,74,801.2848030248185,801.2848030248185,0,376,376,0,4.0135,3.5395,100,0,100,32.87466666666667,-6.37306278162373,-72.95615716483297,-79.15001824736635,-107.370341878246,-153.93872678232174
299,100,100,20,100,0.3,0.3,0.3,0.8774543428356236,1000,25,1,74,864.208206371925,864.208206371925,0,391,391,0,4.0115,3.5404,100,0,100,34.145833333333336,-3.275380314725396,-73.69581611057538,-85.16406747153059,-104.04881415051676,-153.93872678232174
300,100,100,20,100,0.3,0.3,0.3,0.8776914166671883,1000,25,2,73,826.6263026724546,826.6263026724546,0,385,385,0,4.0085,3.5432,100,0,100,34.12383333333333,-13.692626157281097,-93.28233128858926,-96.73437641036355,-115.813725710011,-153.93872678232174
301,100,100,20,100,0.3,0.3,0.3,0.8777675996191366,1000,24,3,73,778.1305553584549,778.1305553584549,0,373,373,0,4.0115,3.5441000000000003,100,0,100,35.86166666666666,-4.1609850931276355,-67.49868593386577,-70.96831520774185,-89.46406258162028,-153.93872678232174
302,100,100,20,100,0.3,0.3,0.3,0.8775643074148279,1000,24,3,73,793.6306229439846,793.6306229439846,0,367,367,0,4.012500000000001,3.5417,100,0,100,33.9315,-10.891306990102862,-67.70809255324752,-70.92592637620817,-90.87710233722134,-153.93872678232174
303,100,100,20,100,0.3,0.3,0.3,0.8773948015244982,1000,25,2,73,782.3288760900684,782.3288760900684,0,373,373,0,4.015,3.5397000000000003,100,0,100,34.82666666666667,-6.466616976356875,-65.46751833500338,-69.03683642894202,-87.72229161273162,-153.93872678232174
304,100,100,20,100,0.3,0.3,0.3,0.8778771166370384,1000,25,2,73,820.5775691902548,820.5775691902548,0,385,385,0,4.011000000000001,3.5454000000000003,100,0,100,34.64566666666666,-8.203269466010454,-73.95114117581772,-74.97528851495383,-92.75324731500439,-153.93872678232174
305,100,100,20,100,0.3,0.3,0.3,0.8778432661433853,1000,25,2,73,827.5534948975474,827.5534948975474,0,388,388,0,4.0115,3.545,100,0,100,33.745333333333335,-0.6189358275759105,-57.05146736207081,-59.98554726250552,-73.48799256217802,-153.93872678232174
306,100,100,20,100,0.3,0.3,0.3,0.877868651865327,1000,25,1,74,797.8265568573744,797.8265568573744,0,373,373,0,4.012500000000001,3.5453,100,0,100,35.46033333333334,7.705891646978557,-49.19209458231137,-52.39342189811896,-68.76574790871103,-153.93872678232174
307,100,100,20,100,0.3,0.3,0.3,0.8778432639950873,1000,25,1,74,828.1675483988488,828.1675483988488,0,390,390,0,4.014,3.545,100,0,100,33.80383333333333,2.997045325727811,-54.97423250177047,-62.53964675823414,-83.49352982430366,-153.93872678232174
308,100,100,20,100,0.3,0.3,0.3,0.878274237770474,1000,25,1,74,825.864130581917,825.864130581917,0,377,377,0,4.011000000000001,3.5501000000000005,100,0,100,35.39716666666667,-18.834691396628443,-72.11285034145669,-80.18369548129948,-108.29051074972608,-153.93872678232174
309,100,100,20,100,0.3,0.3,0.3,0.8787719880516888,1000,24,2,74,817.0712246714729,817.0712246714729,0,363,363,0,4.011000000000001,3.556,100,0,100,33.666333333333334,6.4499313171778,-44.164649061449154,-52.56989820526354,-77.5087994977643,-153.93872678232174
310,100,100,20,100,0.3,0.3,0.3,0.8791343170689064,1000,24,2,74,826.0324379607016,826.0324379607016,0,396,396,0,4.012,3.5603000000000002,100,0,100,35.780166666666666,1.5492929871130627,-55.23328204436757,-65.32066716094329,-84.87449793905677,-153.93872678232174
311,100,100,20,100,0.3,0.3,0.3,0.8791006082568612,1000,25,1,74,824.4522340122165,824.4522340122165,0,375,375,0,4.011000000000001,3.5599000000000003,100,0,100,36.900666666666666,-0.6340678199164813,-66.14254576666309,-79.23724160397393,-111.98698154338575,-153.93872678232174
312,100,100,20,100,0.3,0.3,0.3,0.8788560201207914,1000,26,0,74,810.7786602336139,810.7786602336139,0,372,372,0,4.011000000000001,3.5569999999999995,100,0,100,35.62666666666667,4.11228002629241,-47.47765127619044,-53.743095313777076,-74.35152028244897,-153.93872678232174
313,100,100,20,100,0.3,0.3,0.3,0.8792014190143917,1000,24,2,74,830.1786138351123,830.1786138351123,0,393,393,0,4.0135,3.5610999999999997,100,0,100,35.02683333333333,-6.521928597192073,-84.70502807756532,-84.20901414453613,-97.18613507206072,-153.93872678232174
314,100,100,20,100,0.3,0.3,0.3,0.8794287044961809,1000,24,2,74,795.9420467668633,795.9420467668633,0,378,378,0,4.013,3.5638,100,0,100,35.80683333333334,3.283818530374333,-49.22279129722523,-50.41536978268931,-73.67891995470478,-153.93872678232174
315,100,100,20,100,0.3,0.3,0.3,0.8799497128995423,1000,24,2,74,821.0989223204307,821.0989223204307,0,391,391,0,4.0115,3.57,100,0,100,33.630833333333335,-0.003439731534740531,-60.9630034824126,-62.0598025317575,-84.38975532788197,-153.93872678232174
316,100,100,20,100,0.3,0.3,0.3,0.8799413093028029,1000,25,1,74,792.0210456660797,792.0210456660797,0,379,379,0,4.009500000000001,3.5699,100,0,100,33.96866666666667,-3.3722932155396848,-53.13603228544059,-63.46995736017749,-98.60673250582681,-153.93872678232174
317,100,100,20,100,0.3,0.3,0.3,0.8801764256014006,1000,24,2,74,808.5583861580874,808.5583861580874,0,376,376,0,4.014,3.572700000000001,100,0,100,34.257666666666665,-20.694380470137048,-82.93702307981295,-86.77239416225461,-122.04384511051086,-153.93872678232174
318,100,100,20,100,0.3,0.3,0.3,0.8800252032204883,1000,23,3,74,816.4240548184665,816.4240548184665,0,373,373,0,4.012,3.570900000000001,100,0,100,36.66883333333333,-3.787318934590644,-58.074096192728916,-62.47337973164201,-92.57526602190677,-153.93872678232174
319,100,100,20,100,0.3,0.3,0.3,0.8799411672530941,1000,24,2,74,824.4489606019042,824.4489606019042,0,366,366,0,4.012500000000001,3.5699,100,0,100,36.07466666666667,0.07966636070517552,-49.52179726055056,-53.963649459218175,-81.41503732706889,-153.93872678232174
320,100,100,20,100,0.3,0.3,0.3,0.8804110316077298,1000,25,1,74,799.7415225996598,799.7415225996598,0,379,379,0,4.01,3.5755,100,0,100,32.31666666666666,1.1587320791354614,-70.96606220246161,-74.62384431270823,-111.19684139072575,-153.93872678232174
321,100,100,20,100,0.3,0.3,0.3,0.8808299675105368,1000,24,2,74,828.9360503708746,828.9360503708746,0,383,383,0,4.011000000000001,3.5805000000000002,100,0,100,32.1635,1.8535186250605307,-55.3901435688266,-58.67921756897567,-88.51378392639816,-153.93872678232174
322,100,100,20,100,0.3,0.3,0.3,0.8810476561042125,1000,24,2,74,822.2705665979441,822.2705665979441,0,393,393,0,4.0115,3.5830999999999995,100,0,100,36.106,-2.3207180545602455,-62.329285309106695,-71.54677048391648,-100.17970192310327,-153.93872678232174
323,100,100,20,100,0.3,0.3,0.3,0.8811397268591927,1000,24,2,74,748.2813741497536,748.2813741497536,0,358,358,0,4.0115,3.5842,100,0,100,34.96066666666666,-5.421749538908898,-66.64555649763497,-70.2760340233313,-109.09493362712021,-153.93872678232174
324,100,100,20,100,0.3,0.3,0.3,0.8813655485994141,1000,24,2,74,805.6072176992737,805.6072176992737,0,394,394,0,4.0115,3.5869,100,0,100,35.880500000000005,-0.425494033911491,-56.23670897990297,-62.70106733332841,-92.69988391716561,-153.93872678232174
325,100,100,20,100,0.3,0.3,0.3,0.8815744971702059,1000,24,2,74,802.4821467936009,802.4821467936009,0,365,365,0,4.011000000000001,3.5894,100,0,100,33.900333333333336,-6.7387731043688746,-85.16083527624642,-90.08854965853214,-111.69122398837436,-153.93872678232174
326,100,100,20,100,0.3,0.3,0.3,0.8819167818508793,1000,24,1,75,754.4881169194616,754.4881169194616,0,366,366,0,4.011000000000001,3.5935,100,0,100,35.46966666666667,1.3912842622795552,-59.491790586971206,-64.78747603170234,-91.7242311338681,-153.93872678232174
327,100,100,20,100,0.3,0.3,0.3,0.8822170237123789,1000,24,1,75,842.4548523837625,842.4548523837625,0,388,388,0,4.012,3.5971,100,0,100,35.721,-5.108397565449025,-60.949104128480315,-62.6526670924755,-83.10011857657634,-153.93872678232174
328,100,100,20,100,0.3,0.3,0.3,0.882183659795455,1000,24,1,75,802.4151268892397,802.4151268892397,0,380,380,0,4.011000000000001,3.5967000000000002,100,0,100,35.598,-8.105185758209473,-68.3213674304132,-72.67056980387434,-85.43184392838316,-153.93872678232174
329,100,100,20,100,0.3,0.3,0.3,0.8820835346390095,1000,23,3,74,807.6397080613312,807.6397080613312,0,385,385,0,4.0115,3.5955,100,0,100,37.01583333333333,2.2844916406194784,-62.06775128314945,-67.41781636108186,-86.2084575129,-153.93872678232174
330,100,100,20,100,0.3,0.3,0.3,0.8821335888644204,1000,24,2,74,789.3560194030239,789.3560194030239,0,369,369,0,4.0125,3.5961000000000007,100,0,100,34.986666666666665,-18.106803392171287,-80.87710356691974,-92.62440494605414,-106.98011334442566,-153.93872678232174
331,100,100,20,100,0.3,0.3,0.3,0.8812298987966436,1000,24,2,74,776.5399012323956,776.5399012323956,0,361,361,0,4.011000000000001,3.5852999999999997,100,0,100,38.64566666666666,-5.617285649238397,-59.19647728918545,-65.08417650176659,-87.0346602286844,-153.93872678232174
332,100,100,20,100,0.3,0.3,0.3,0.8821724556558996,1000,24,2,74,837.1183631272213,837.1183631272213,0,396,396,0,4.013,3.5966000000000005,100,0,100,34.006,-1.9338936959151738,-62.81690643023103,-67.62874901215014,-82.11455892604829,-153.93872678232174
333,100,100,20,100,0.3,0.3,0.3,0.8825140559002965,1000,24,2,74,831.9649679855495,831.9649679855495,0,380,380,0,4.012,3.6007,100,0,100,34.677166666666665,1.6834965505075274,-54.638020432321696,-55.443962910896914,-78.15078210237533,-153.93872678232174
334,100,100,20,100,0.3,0.3,0.3,0.88206346763228,1000,24,1,75,789.6660900231465,789.6660900231465,0,374,374,0,4.0115,3.595300000000001,100,0,100,35.69716666666667,3.590670987940314,-50.13898365936967,-54.300901686316024,-71.00747930577154,-153.93872678232174
335,100,100,20,100,0.3,0.3,0.3,0.8818045733613596,1000,25,1,74,788.4214997379087,788.4214997379087,0,367,367,0,4.011000000000001,3.5922,100,0,100,37.76716666666667,6.387393990001044,-49.84137652355895,-51.44265784867213,-72.62560464840772,-153.93872678232174
336,100,100,20,100,0.3,0.3,0.3,0.8823880363531356,1000,25,1,74,848.9281272563004,848.9281272563004,0,399,399,0,4.011000000000001,3.5992,100,0,100,33.4055,-0.12702845447262234,-60.87578711791332,-60.77612317652756,-74.64749097329616,-153.93872678232174
337,100,100,20,100,0.3,0.3,0.3,0.8820459040063302,1000,24,2,74,787.1831545068496,787.1831545068496,0,372,372,0,4.0125,3.5951000000000004,100,0,100,36.19966666666667,4.246942810846633,-55.52005700281097,-61.38276846219844,-76.45704982603638,-153.93872678232174
338,100,100,20,100,0.3,0.3,0.3,0.8822543763212067,1000,23,3,74,847.703318483286,847.703318483286,0,385,385,0,4.0165,3.5976,100,0,100,34.31283333333333,-7.8166865999644415,-52.587583292502586,-56.63442355076717,-77.1033900130638,-153.93872678232174
339,100,100,20,100,0.3,0.3,0.3,0.8819538754864822,1000,23,3,74,863.9597870098459,863.9597870098459,0,388,388,0,4.0115,3.594,100,0,100,36.961333333333336,8.099767392250385,-39.36759424516163,-43.857035021110505,-64.5608182222146,-153.93872678232174
340,100,100,20,100,0.3,0.3,0.3,0.8824039504989843,1000,23,3,74,865.4449681565153,865.4449681565153,0,390,390,0,4.013,3.5994000000000006,100,0,100,33.76983333333333,-8.495621807831924,-68.07283440970497,-68.80264907471752,-90.52957259068006,-153.93872678232174
341,100,100,20,100,0.3,0.3,0.3,0.8826121739366144,1000,23,3,74,843.5109288018975,843.5109288018975,0,397,397,0,4.015000000000001,3.6019,100,0,100,35.59016666666666,3.3112960704600027,-37.8200324432986,-45.07492199597465,-60.71189230199275,-153.93872678232174
342,100,100,20,100,0.3,0.3,0.3,0.8824455026401895,1000,23,3,74,795.6715832748235,795.6715832748235,0,377,377,0,4.0115,3.5999,100,0,100,36.647666666666666,11.307774573052313,-31.91974918201265,-36.818739253973035,-60.11316267882006,-153.93872678232174
343,100,100,20,100,0.3,0.3,0.3,0.8830360210765632,1000,23,2,75,843.8580474296559,843.8580474296559,0,389,389,0,4.0125,3.6069999999999998,100,0,100,31.545,-6.202344089407802,-44.55365080387594,-41.193587070678916,-59.20268805705604,-153.93872678232174
344,100,100,20,100,0.3,0.3,0.3,0.8831773462074968,1000,23,2,75,833.0943208899408,833.0943208899408,0,385,385,0,4.0115,3.6087000000000002,100,0,100,33.646,10.358452916307499,-37.86867115498433,-36.49250689850618,-47.611574114632674,-153.93872678232174
345,100,100,20,100,0.3,0.3,0.3,0.8833435189717808,1000,23,2,75,839.4587757006778,839.4587757006778,0,391,391,0,4.0125,3.6107000000000005,100,0,100,33.79383333333333,2.270181011653335,-36.151405490601576,-34.75009324275709,-43.49908811436865,-153.93872678232174
346,100,100,20,100,0.3,0.3,0.3,0.883318590985962,1000,23,2,75,828.7030158418223,828.7030158418223,0,395,395,0,4.0115,3.6104000000000003,100,0,100,34.94833333333332,10.882157503130713,-29.89168257610828,-31.6914675693194,-49.324898648128,-153.93872678232174
347,100,100,20,100,0.3,0.3,0.3,0.8835510718893164,1000,23,1,76,821.4039543020442,821.4039543020442,0,397,397,0,4.0115,3.6132,100,0,100,32.37883333333333,13.304723556027568,-25.7862101578462,-30.03718953315922,-41.37552289313152,-153.93872678232174
348,100,100,20,100,0.3,0.3,0.3,0.8835261611527888,1000,23,2,75,890.1152281699827,890.1152281699827,0,397,397,0,4.0145,3.612899999999999,100,0,100,35.07583333333333,-15.039974978442842,-50.384662803475294,-53.55167401595713,-66.53743128374106,-153.93872678232174
349,100,100,20,100,0.3,0.3,0.3,0.8837584813120942,1000,23,1,76,821.5184320303208,821.5184320303208,0,385,385,0,4.0115,3.6157000000000004,100,0,100,33.51883333333333,9.641213643715503,-36.29729642139557,-43.71711615141464,-57.117534446419654,-153.93872678232174
350,100,100,20,100,0.3,0.3,0.3,0.8837335878010028,1000,23,1,76,804.3285006478621,804.3285006478621,0,382,382,0,4.0115,3.6154,100,0,100,35.17166666666667,8.593051492913162,-32.83221827802788,-37.654893161589484,-61.86557824465359,-153.93872678232174
351,100,100,20,100,0.3,0.3,0.3,0.8841810027369285,1000,23,1,76,815.66199619719,815.66199619719,0,390,390,0,4.011000000000001,3.6208,100,0,100,33.83733333333333,4.64185523805628,-35.84555207442662,-39.19708794954295,-58.21449436530446,-153.93872678232174
352,100,100,20,100,0.3,0.3,0.3,0.8844293608140851,1000,21,3,76,803.8507341685972,803.8507341685972,0,379,379,0,4.013,3.6238,100,0,100,32.83016666666667,3.0546410529353807,-36.142757783038974,-39.05326163191239,-64.05351340713531,-153.93872678232174
353,100,100,20,100,0.3,0.3,0.3,0.8845452164910133,1000,21,3,76,841.040385783893,841.040385783893,0,388,388,0,4.0125,3.6252000000000004,100,0,100,33.63883333333333,2.9377023299784355,-28.048598153687294,-31.150585876000207,-56.2650676912329,-153.93872678232174
354,100,100,20,100,0.3,0.3,0.3,0.8848097959199626,1000,23,1,76,884.5305368132201,884.5305368132201,0,402,402,0,4.0135000000000005,3.6283999999999996,100,0,100,33.22483333333333,-9.049762527629753,-63.87868647725753,-64.72628109136315,-84.41733507097473,-153.93872678232174
355,100,100,20,100,0.3,0.3,0.3,0.8845367000053671,1000,23,1,76,826.8882503425137,826.8882503425137,0,382,382,0,4.0125,3.6250999999999998,100,0,100,35.369499999999995,14.144760012454526,-18.831859753915808,-23.207996308436293,-59.736585868914915,-153.93872678232174
356,100,100,20,100,0.3,0.3,0.3,0.8847599758199104,1000,22,2,76,798.8425377997488,798.8425377997488,0,384,384,0,4.015,3.6277999999999997,100,0,100,34.78833333333333,9.88037725979973,-25.39625609092002,-31.07803982471961,-57.50929838837038,-153.93872678232174
357,100,100,20,100,0.3,0.3,0.3,0.8847434359588452,1000,23,1,76,772.6753472144622,772.6753472144622,0,373,373,0,4.0135,3.6275999999999997,100,0,100,34.31766666666667,9.473855382606871,-31.67856702867698,-33.2314968740132,-52.158538354767984,-153.93872678232174
358,100,100,20,100,0.3,0.3,0.3,0.8848013143040757,1000,23,1,76,868.8064749739111,868.8064749739111,0,394,394,0,4.0125,3.6283,100,0,100,35.400999999999996,5.269118489217135,-34.337961402259566,-37.796748666197516,-65.14007582146706,-153.93872678232174
359,100,100,20,100,0.3,0.3,0.3,0.8851976700333427,1000,23,1,76,825.8537813706592,825.8537813706592,0,382,382,0,4.0120000000000005,3.6331,100,0,100,33.0675,2.695448842010194,-34.48287374853493,-38.656212738103704,-64.98278930866184,-153.93872678232174
360,100,100,20,100,0.3,0.3,0.3,0.8849249277334915,1000,23,2,75,775.5610724192649,775.5610724192649,0,363,363,0,4.015,3.6298000000000004,100,0,100,34.419666666666664,-0.44486854470471826,-47.949300370624655,-60.08011441836345,-77.07270933601376,-153.93872678232174
361,100,100,20,100,0.3,0.3,0.3,0.8847512639795978,1000,23,2,75,832.5023167439576,832.5023167439576,0,378,378,0,4.012,3.6277,100,0,100,35.768499999999996,5.4096724535148155,-39.52756450350205,-44.11148058770465,-64.38454144995853,-153.93872678232174
362,100,100,20,100,0.3,0.3,0.3,0.8849578641669154,1000,23,2,75,814.2983248439522,814.2983248439522,0,390,390,0,4.0115,3.6302000000000008,100,0,100,34.217000000000006,1.12860110239086,-35.21912787659636,-35.006577883850866,-62.4703870730462,-153.93872678232174
363,100,100,20,100,0.3,0.3,0.3,0.8851478159907281,1000,22,3,75,850.8850751770042,850.8850751770042,0,387,387,0,4.012,3.6325,100,0,100,33.11783333333333,2.4743218722335882,-41.522886036099294,-48.0157294454155,-83.72387814539263,-153.93872678232174
