steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
267,100,100,20,100,0.9,0.3,0.8,2.2525258993333894,1000,6,0,94,1926.9307318968308,1926.9307318968308,0,537,537,0,4.504,4.6934000000000005,100,0,100,21.053166666666666,-120.69767752085014,-284.48336404062934,-329.34769777133374,-624.795809710273,-886.158082129607
268,100,100,20,100,0.9,0.3,0.8,2.2522189808799173,1000,6,0,94,1810.1843498513522,1810.1843498513522,0,524,524,0,4.505999999999999,4.6918,100,0,100,21.44833333333333,-124.73386613332272,-288.78672195640206,-329.2902904749918,-636.9100495484993,-886.158082129607
269,100,100,20,100,0.9,0.3,0.8,2.252103871739399,1000,6,0,94,1857.9196702319712,1857.9196702319712,0,527,527,0,4.5055,4.6912,100,0,100,21.753999999999998,-111.49384690729713,-292.66462060233573,-333.88397945663087,-640.0507023480673,-886.158082129607
270,100,100,20,100,0.9,0.3,0.8,2.2524682364450306,1000,6,0,94,1910.7915038384142,1910.7915038384142,0,520,520,0,4.5055,4.6931,100,0,100,21.101333333333333,-114.2207622507294,-300.82695983628025,-343.4694486507634,-647.0787187751093,-886.158082129607
271,100,100,20,100,0.9,0.3,0.8,2.2527749653094946,1000,6,0,94,1901.6994718900703,1901.6994718900703,0,532,532,0,4.506500000000001,4.6947,100,0,100,19.975,-141.42924885996663,-290.42722533574715,-327.81828368299296,-625.0601805022095,-886.158082129607
272,100,100,20,100,0.9,0.3,0.8,2.2516424793855907,1000,6,0,94,1866.433285144053,1866.433285144053,0,511,511,0,4.508000000000001,4.6888,100,0,100,21.830499999999997,-109.92042659186498,-276.15521964929326,-329.36686128592635,-622.6621948114298,-886.158082129607
273,100,100,20,100,0.9,0.3,0.8,2.252467094245705,1000,6,0,94,1893.782649288604,1893.782649288604,0,537,537,0,4.507,4.6931,100,0,100,21.048833333333338,-125.73576730602596,-294.9905846102838,-335.1704519304018,-614.6275285353013,-886.158082129607
274,100,100,20,100,0.9,0.3,0.8,2.2528121495184474,1000,6,0,94,1920.695659299484,1920.695659299484,0,533,533,0,4.507,4.6949000000000005,100,0,100,20.1655,-108.06493265345657,-290.0991689828984,-337.62943661267286,-618.6090105442163,-886.158082129607
275,100,100,20,100,0.9,0.3,0.8,2.252582053858307,1000,6,0,94,1876.0866333912807,1876.0866333912807,0,535,535,0,4.504499999999999,4.6937,100,0,100,21.55883333333332,-106.7627513236666,-286.1201662614628,-323.5417832432013,-617.4022616124746,-886.158082129607
276,100,100,20,100,0.9,0.3,0.8,2.2523902666142894,1000,6,0,94,1868.6111461657879,1868.6111461657879,0,523,523,0,4.5055,4.692699999999999,100,0,100,21.423166666666667,-123.5668416291094,-286.0830533513756,-337.30992401274807,-609.7972700881324,-886.158082129607
277,100,100,20,100,0.9,0.3,0.8,2.2529652607578674,1000,6,0,94,1877.0213620093787,1877.0213620093787,0,535,535,0,4.504499999999999,4.6956999999999995,100,0,100,20.3975,-108.46567033242869,-296.29984209965687,-323.68016959305123,-624.9911690837371,-886.158082129607
278,100,100,20,100,0.9,0.3,0.8,2.2528694181952504,1000,6,0,94,1923.569092173953,1923.569092173953,0,539,539,0,4.504,4.6952,100,0,100,20.669666666666668,-106.69877248177326,-283.0780885578657,-364.6626005732004,-631.6906109039018,-886.158082129607
279,100,100,20,100,0.9,0.3,0.8,2.2523323795796166,1000,6,0,94,1896.2308735373376,1896.2308735373376,0,528,528,0,4.503500000000001,4.6924,100,0,100,21.184,-104.78944599331427,-283.07692966085017,-324.19104402248627,-614.7087882731671,-886.158082129607
280,100,100,20,100,0.9,0.3,0.8,2.2530797764665276,1000,6,0,94,1903.9894725713925,1903.9894725713925,0,535,535,0,4.504,4.6963,100,0,100,19.633333333333333,-119.82819289266709,-286.6137435489313,-339.4796629871987,-611.400638837473,-886.158082129607
281,100,100,20,100,0.9,0.3,0.8,2.2526579703695124,1000,6,0,94,1879.0359841261238,1879.0359841261238,0,521,521,0,4.504499999999999,4.694100000000001,100,0,100,21.193999999999996,-127.33630218227157,-289.929097107556,-339.43317236827727,-613.8013874188978,-886.158082129607
282,100,100,20,100,0.9,0.3,0.8,2.252734655852524,1000,6,0,94,1964.6013516373678,1964.6013516373678,0,540,540,0,4.503500000000001,4.6945,100,0,100,20.331666666666667,-105.97826950234426,-277.0962785106393,-326.1480439886353,-606.0870941138837,-886.158082129607
283,100,100,20,100,0.9,0.3,0.8,2.2526196129244687,1000,6,0,94,1885.3174594124284,1885.3174594124284,0,532,532,0,4.503500000000001,4.6939,100,0,100,21.014666666666663,-120.77609982563413,-283.0110923569796,-343.9743523490554,-632.0864236913828,-886.158082129607
284,100,100,20,100,0.9,0.3,0.8,2.252408651451574,1000,6,0,94,1883.6663015532763,1883.6663015532763,0,520,520,0,4.504499999999999,4.6928,100,0,100,20.52116666666667,-135.85319136666843,-277.0027784654876,-353.8301772155295,-611.3990412574713,-886.158082129607
285,100,100,20,100,0.9,0.3,0.8,2.253194276012455,1000,6,0,94,1903.3910228790903,1903.3910228790903,0,543,543,0,4.506500000000001,4.6969,100,0,100,19.607833333333332,-138.97133927894268,-325.6273702931569,-437.9017559260659,-734.629491976578,-886.158082129607
286,100,100,20,100,0.9,0.3,0.8,2.2527725238238165,1000,6,0,94,1828.152652548956,1828.152652548956,0,526,526,0,4.506500000000001,4.6947,100,0,100,21.225499999999997,-141.61819806263966,-296.84999827500894,-348.014824781842,-643.6939623514493,-886.158082129607
287,100,100,20,100,0.9,0.3,0.8,2.2530791481876773,1000,6,0,94,1857.6130841148638,1857.6130841148638,0,532,532,0,4.5085,4.6963,100,0,100,20.513833333333338,-138.72425324609188,-300.16551914264187,-350.37637175893474,-626.2895806454571,-886.158082129607
288,100,100,20,100,0.9,0.3,0.8,2.252638159691725,1000,6,0,94,1883.2862790843524,1883.2862790843524,0,529,529,0,4.507499999999999,4.694,100,0,100,21.04483333333333,-113.99587468316932,-305.00969031086447,-342.229763960848,-632.290192489703,-886.158082129607
289,100,100,20,100,0.9,0.3,0.8,2.252676504883664,1000,6,0,94,1874.2399037809637,1874.2399037809637,0,534,534,0,4.507,4.6941999999999995,100,0,100,20.6,-109.52082195839662,-293.5086947298595,-333.9801389857531,-613.3011860160977,-886.158082129607
290,100,100,20,100,0.9,0.3,0.8,2.2520817616464703,1000,6,0,94,1873.004127625851,1873.004127625851,0,521,521,0,4.506500000000001,4.6911000000000005,100,0,100,23.035666666666668,-114.48703981138854,-285.8369862636413,-328.7014701069272,-605.3632185453321,-886.158082129607
291,100,100,20,100,0.9,0.3,0.8,2.252196858519672,1000,6,0,94,1880.123550291133,1880.123550291133,0,521,521,0,4.507499999999999,4.6917,100,0,100,21.244666666666664,-104.1944559159829,-288.1880023158259,-322.25332497142574,-606.19180995578,-886.158082129607
292,100,100,20,100,0.9,0.3,0.8,2.2529443668253197,1000,6,0,94,1887.5200817046923,1887.5200817046923,0,535,535,0,4.5085,4.6956,100,0,100,21.0445,-126.6195405319921,-278.2550762864191,-322.441995118312,-605.8405753665569,-886.158082129607
293,100,100,20,100,0.9,0.3,0.8,2.2529443668253197,1000,6,0,94,1917.0096010122452,1917.0096010122452,0,538,538,0,4.5085,4.6956,100,0,100,20.079833333333337,-106.23999081260072,-278.52575864335734,-321.3512950047368,-627.1394277949905,-886.158082129607
294,100,100,20,100,0.9,0.3,0.8,2.253116835685109,1000,6,0,94,1932.4865894664342,1932.4865894664342,0,531,531,0,4.505999999999999,4.6965,100,0,100,20.4555,-105.15238221188488,-275.70149147417715,-323.50670353608575,-635.4148016841016,-886.158082129607
295,100,100,20,100,0.9,0.3,0.8,2.252695047559084,1000,6,0,94,1855.5014445870527,1855.5014445870527,0,525,525,0,4.507499999999999,4.6943,100,0,100,21.664666666666665,-106.1149471558704,-281.3023002219629,-325.45791753918706,-620.980991878427,-886.158082129607
296,100,100,20,100,0.9,0.3,0.8,2.2524649224818427,1000,6,0,94,1902.1868213430675,1902.1868213430675,0,527,527,0,4.508000000000001,4.693099999999999,100,0,100,21.699166666666667,-118.74881827282834,-275.5328308723159,-328.1369573891441,-609.5551503219767,-886.158082129607
297,100,100,20,100,0.9,0.3,0.8,2.253327064852415,1000,6,0,94,1932.4000747200866,1932.4000747200866,0,531,531,0,4.508000000000001,4.6975999999999996,100,0,100,21.188833333333328,-120.78102377185164,-290.58501524705696,-325.660501875577,-604.0509089258451,-886.158082129607
298,100,100,20,100,0.9,0.3,0.8,2.253595207010321,1000,6,0,94,1937.0783104376167,1937.0783104376167,0,529,529,0,4.5055,4.699,100,0,100,21.689666666666664,-111.69613807326667,-285.65366573246,-332.8530329049213,-608.7093904627891,-886.158082129607
299,100,100,20,100,0.9,0.3,0.8,2.25328865444933,1000,6,0,94,1899.16651772724,1899.16651772724,0,537,537,0,4.503500000000001,4.6974,100,0,100,20.705,-108.43953976321663,-285.791458825827,-330.27618006414673,-625.5705169366463,-886.158082129607
300,100,100,20,100,0.9,0.3,0.8,2.253231172173032,1000,6,0,94,1888.5433619865748,1888.5433619865748,0,531,531,0,4.503500000000001,4.6971,100,0,100,20.244000000000003,-112.27763474602378,-300.1524862900968,-336.45442653063014,-635.5051426517548,-886.158082129607
301,100,100,20,100,0.9,0.3,0.8,2.2534610425516797,1000,6,0,94,1866.47662702463,1866.47662702463,0,524,524,0,4.504,4.698300000000001,100,0,100,19.728833333333338,-124.94681263398084,-318.7152512277323,-425.4158675840821,-710.0509773512184,-886.158082129607
302,100,100,20,100,0.9,0.3,0.8,2.2532502786923594,1000,6,0,94,1867.4248791523885,1867.4248791523885,0,532,532,0,4.504499999999999,4.6972000000000005,100,0,100,20.9245,-106.7191199735361,-286.30845699371093,-331.6726631707721,-619.7998397836698,-886.158082129607
303,100,100,20,100,0.9,0.3,0.8,2.252751833670419,1000,6,0,94,1869.4883219528149,1869.4883219528149,0,517,517,0,4.505000000000001,4.694599999999999,100,0,100,22.588999999999995,-114.52400050569437,-290.64071847450487,-343.3487426586362,-619.8397568612131,-886.158082129607
304,100,100,20,100,0.9,0.3,0.8,2.2536710999597322,1000,6,0,94,1845.6566878393376,1845.6566878393376,0,536,536,0,4.504499999999999,4.6994,100,0,100,20.692166666666665,-123.52043569943092,-290.5780200612596,-338.9497504258252,-611.6594830117442,-886.158082129607
305,100,100,20,100,0.9,0.3,0.8,2.2537859935767535,1000,6,0,94,1897.756953645205,1897.756953645205,0,529,529,0,4.504499999999999,4.7,100,0,100,20.675666666666665,-137.07282278754352,-290.7964292721814,-346.20706544325424,-630.5334564216885,-886.158082129607
306,100,100,20,100,0.9,0.3,0.8,2.253134458423664,1000,6,0,94,1883.053653219804,1883.053653219804,0,523,523,0,4.5055,4.6966,100,0,100,20.445666666666668,-119.53665938104214,-292.1723920872837,-337.29600155346395,-608.6559621672436,-886.158082129607
307,100,100,20,100,0.9,0.3,0.8,2.2530386342291195,1000,6,0,94,1854.9672783318208,1854.9672783318208,0,525,525,0,4.506500000000001,4.6961,100,0,100,20.199166666666667,-115.42224774092196,-306.53821002447125,-412.45263290031494,-704.5618328956824,-886.158082129607
308,100,100,20,100,0.9,0.3,0.8,2.2535940715562104,1000,6,0,94,1951.980382100719,1951.980382100719,0,542,542,0,4.504,4.699000000000001,100,0,100,20.331500000000002,-139.1487023518604,-286.30842705716964,-333.3717648217064,-624.9995282900486,-886.158082129607
309,100,100,20,100,0.9,0.3,0.8,2.2533450135065265,1000,6,0,94,1871.3257034761414,1871.3257034761414,0,526,526,0,4.505000000000001,4.6977,100,0,100,20.897499999999994,-111.3625864304552,-291.2739970636537,-343.4546738064678,-627.565190045547,-886.158082129607
310,100,100,20,100,0.9,0.3,0.8,2.2535557055981243,1000,6,0,94,1894.257135545115,1894.257135545115,0,534,534,0,4.5055,4.6988,100,0,100,20.301333333333336,-114.39270393505402,-299.53866768128887,-339.4604579219615,-628.6062500329297,-886.158082129607
311,100,100,20,100,0.9,0.3,0.8,2.253440767962434,1000,6,0,94,1881.0468090061856,1881.0468090061856,0,517,517,0,4.506500000000001,4.698200000000001,100,0,100,21.072833333333328,-133.2317925477466,-312.85255235466093,-356.3951920105226,-636.4529865010833,-886.158082129607
312,100,100,20,100,0.9,0.3,0.8,2.253459923827321,1000,6,0,94,1875.0256901442283,1875.0256901442283,0,527,527,0,4.504499999999999,4.6983,100,0,100,20.064500000000002,-122.20840954375583,-306.1832338343645,-341.47512773431754,-616.909190175009,-886.158082129607
313,100,100,20,100,0.9,0.3,0.8,2.2541298800143132,1000,6,0,94,1896.6311669420852,1896.6311669420852,0,529,529,0,4.504499999999999,4.7017999999999995,100,0,100,19.955000000000002,-137.77244259870773,-304.9381644066418,-362.3271337332892,-642.7378761641766,-886.158082129607
314,100,100,20,100,0.9,0.3,0.8,2.253363563866329,1000,6,0,94,1858.8899345178788,1858.8899345178788,0,524,524,0,4.504499999999999,4.6978,100,0,100,22.286166666666663,-122.58974368722093,-281.83855281837873,-342.0167272626504,-611.9773688708121,-886.158082129607
315,100,100,20,100,0.9,0.3,0.8,2.253401878042574,1000,6,0,94,1842.2744310081807,1842.2744310081807,0,537,537,0,4.503500000000001,4.6979999999999995,100,0,100,21.280499999999996,-133.1014469710075,-283.89976906310017,-333.1551927961069,-619.3914038749981,-886.158082129607
316,100,100,20,100,0.9,0.3,0.8,2.253056918287879,1000,6,0,94,1816.4020462148887,1816.4020462148887,0,526,526,0,4.503500000000001,4.6962,100,0,100,22.130833333333335,-110.19999263552702,-298.14939637554266,-333.19644825262674,-620.7423295419919,-886.158082129607
317,100,100,20,100,0.9,0.3,0.8,2.253305986941418,1000,6,0,94,1930.6472417413875,1930.6472417413875,0,540,540,0,4.503500000000001,4.6975,100,0,100,20.014833333333335,-139.89774426842442,-297.4256028719924,-347.6096320473109,-603.4410351916559,-886.158082129607
318,100,100,20,100,0.9,0.3,0.8,2.2531910174934846,1000,6,0,94,1953.666007903028,1953.666007903028,0,524,524,0,4.503500000000001,4.6969,100,0,100,20.240666666666666,-105.45425646766617,-280.14127275985527,-325.62574464394515,-604.3023213678141,-886.158082129607
319,100,100,20,100,0.9,0.3,0.8,2.2529993609420247,1000,6,0,94,1916.7767775792797,1916.7767775792797,0,535,535,0,4.503500000000001,4.6959,100,0,100,20.816999999999997,-118.05010835668364,-273.2424000956423,-339.4565139509424,-619.7355996055646,-886.158082129607
320,100,100,20,100,0.9,0.3,0.8,2.2529035224618097,1000,6,0,94,1848.032032305918,1848.032032305918,0,528,528,0,4.504499999999999,4.695399999999999,100,0,100,20.6915,-114.41311940218142,-282.73852830513295,-348.08155222216953,-608.9791909096851,-886.158082129607
321,100,100,20,100,0.9,0.3,0.8,2.252500820738076,1000,6,0,94,1847.1586202824385,1847.1586202824385,0,528,528,0,4.503500000000001,4.693300000000001,100,0,100,21.214666666666666,-133.23382153184397,-288.69650611240934,-386.2623953717143,-618.5613973061497,-886.158082129607
322,100,100,20,100,0.9,0.3,0.8,2.2523857483916654,1000,6,0,94,1940.2377316837822,1940.2377316837822,0,540,540,0,4.503500000000001,4.692699999999999,100,0,100,20.186666666666667,-130.13637507548654,-291.3879297945507,-347.09405646579603,-634.9514605143734,-886.158082129607
323,100,100,20,100,0.9,0.3,0.8,2.2531905345272016,1000,6,0,94,1945.8042234798693,1945.8042234798693,0,530,530,0,4.503500000000001,4.6969,100,0,100,20.031833333333335,-149.7305559075609,-305.1244679116843,-373.277014883315,-632.5536544760864,-886.158082129607
324,100,100,20,100,0.9,0.3,0.8,2.252461805115938,1000,6,0,94,1883.4917694685023,1883.4917694685023,0,518,518,0,4.503500000000001,4.6931,100,0,100,21.797333333333327,-144.70073400732034,-304.6769264994226,-370.14082479092235,-636.8772834944159,-886.158082129607
325,100,100,20,100,0.9,0.3,0.8,2.253209090617322,1000,6,0,94,1948.8194168921236,1948.8194168921236,0,550,550,0,4.503500000000001,4.697,100,0,100,19.691,-137.30806915296708,-344.14716065810444,-497.94168763114794,-765.8897096023245,-886.158082129607
326,100,100,20,100,0.9,0.3,0.8,2.2526722579301763,1000,6,0,94,1888.9265088438356,1888.9265088438356,0,534,534,0,4.503500000000001,4.6941999999999995,100,0,100,20.432333333333332,-137.1417956800382,-284.38403494221916,-328.89405379641585,-599.8198409206495,-886.158082129607
327,100,100,20,100,0.9,0.3,0.8,2.2527297720424353,1000,6,0,94,1902.8301248259038,1902.8301248259038,0,528,528,0,4.503500000000001,4.6945,100,0,100,19.909,-130.1079888438857,-290.9139711982509,-347.12559544988085,-615.9170923725667,-886.158082129607
328,100,100,20,100,0.9,0.3,0.8,2.252921444920723,1000,5,1,94,1890.2718685888615,1890.2718685888615,0,533,533,0,4.503500000000001,4.6955,100,0,100,20.429833333333335,-152.11179896992326,-283.4645674263237,-383.46104899845886,-627.9028978172025,-886.158082129607
329,100,100,20,100,0.9,0.3,0.8,2.252653022858986,1000,5,1,94,1829.5534816773188,1829.5534816773188,0,529,529,0,4.503500000000001,4.6941,100,0,100,20.71366666666667,-165.26178657994524,-271.0029305537669,-378.6501444732845,-608.3637053760817,-886.158082129607
330,100,100,20,100,0.9,0.3,0.8,2.2533044331836267,1000,5,1,94,1869.6453720292295,1869.6453720292295,0,520,520,0,4.503500000000001,4.6975,100,0,100,20.021,-184.0860641424889,-269.6790732539066,-391.7115035614771,-620.5663851542406,-886.158082129607
331,100,100,20,100,0.9,0.3,0.8,2.2531702993052414,1000,5,1,94,1859.66874118491,1859.66874118491,0,524,524,0,4.503500000000001,4.6968,100,0,100,20.589833333333335,-185.73792672704963,-290.98284231365983,-388.08498694172397,-616.4241796284706,-886.158082129607
332,100,100,20,100,0.9,0.3,0.8,2.25322778158154,1000,5,1,94,1929.996070301731,1929.996070301731,0,529,529,0,4.5055,4.697100000000001,100,0,100,18.619,-182.1896081186013,-286.18370557471917,-410.26247896569976,-624.5549318344601,-886.158082129607
333,100,100,20,100,0.9,0.3,0.8,2.253553396632191,1000,5,1,94,1927.3767052723726,1927.3767052723726,0,542,542,0,4.504,4.6988,100,0,100,20.31383333333333,-197.67923342016343,-302.55726497254875,-388.26544685641056,-632.0215997478983,-886.158082129607
334,100,100,20,100,0.9,0.3,0.8,2.253131815062545,1000,6,0,94,1899.94150502801,1899.94150502801,0,527,527,0,4.503500000000001,4.6966,100,0,100,21.34049999999999,-166.43857383766112,-308.53504879228126,-384.4639358723607,-633.427914339372,-886.158082129607
335,100,100,20,100,0.9,0.3,0.8,2.2529401462662246,1000,6,0,94,1921.7119337794813,1921.7119337794813,0,538,538,0,4.503500000000001,4.6956,100,0,100,19.669166666666666,-156.12241610688352,-290.30649615234177,-369.33324064437386,-614.760223434223,-886.158082129607
336,100,100,20,100,0.9,0.3,0.8,2.2537061689064495,1000,5,1,94,1886.3880025191936,1886.3880025191936,0,537,537,0,4.503500000000001,4.6996,100,0,100,20.119833333333332,-167.04772303696063,-300.4473408500834,-376.6415099623929,-620.7599433420053,-886.158082129607
337,100,100,20,100,0.9,0.3,0.8,2.2534763034203267,1000,5,1,94,1833.75783325981,1833.75783325981,0,523,523,0,4.503500000000001,4.6984,100,0,100,20.573,-186.42320838589512,-305.54664208791166,-390.34109025099633,-633.0042617831248,-886.158082129607
338,100,100,20,100,0.9,0.3,0.8,2.2533421952397275,1000,5,1,94,1917.693347832951,1917.693347832951,0,526,526,0,4.504499999999999,4.6977,100,0,100,20.5725,-179.49625739629448,-304.1900048057039,-367.0199997674722,-623.35005772057,-886.158082129607
339,100,100,20,100,0.9,0.3,0.8,2.253361353143427,1000,5,1,94,1880.1102447796782,1880.1102447796782,0,529,529,0,4.503500000000001,4.6978,100,0,100,20.591666666666665,-166.66157943836515,-275.0364412795428,-377.41890335459414,-609.3467438254879,-886.158082129607
340,100,100,20,100,0.9,0.3,0.8,2.253533741250776,1000,5,1,94,1893.090591001593,1893.090591001593,0,537,537,0,4.504499999999999,4.6987,100,0,100,19.616333333333337,-167.0991479944895,-280.3195912113936,-378.89282118200913,-605.6308854536985,-886.158082129607
341,100,100,20,100,0.9,0.3,0.8,2.2537060963448265,1000,5,1,94,1835.7583196717346,1835.7583196717346,0,529,529,0,4.504,4.6996,100,0,100,20.7865,-179.78385911375756,-268.1536624940777,-398.8267733595492,-614.7405917614491,-886.158082129607
342,100,100,20,100,0.9,0.3,0.8,2.2542228647347633,1000,5,0,95,1941.545409941269,1941.545409941269,0,542,542,0,4.503500000000001,4.7023,100,0,100,19.63416666666667,-195.54955444898326,-270.8251140970211,-400.5483420776086,-598.8035839661994,-886.158082129607
343,100,100,20,100,0.9,0.3,0.8,2.2548349144638036,1000,5,0,95,1912.8389798424714,1912.8389798424714,0,536,536,0,4.503500000000001,4.7055,100,0,100,19.892166666666668,-206.04948151431552,-269.2637408227464,-427.361764802012,-611.2737575757553,-886.158082129607
344,100,100,20,100,0.9,0.3,0.8,2.2544139334504725,1000,5,0,95,1863.4597097653293,1863.4597097653293,0,506,506,0,4.504,4.7033000000000005,100,0,100,21.270166666666665,-207.0920275100235,-253.03241257953323,-425.0552489456054,-625.0894736278797,-886.158082129607
345,100,100,20,100,0.9,0.3,0.8,2.2543565232867473,1000,5,0,95,1897.2113176449807,1897.2113176449807,0,523,523,0,4.504,4.703,100,0,100,20.599833333333336,-202.62701177524696,-257.429850218042,-418.12278724247926,-599.7504122192504,-886.158082129607
346,100,100,20,100,0.9,0.3,0.8,2.2549875922793743,1000,5,0,95,1900.786829452211,1900.786829452211,0,545,545,0,4.503500000000001,4.7063,100,0,100,19.392833333333336,-214.91599516485917,-307.4220463180184,-491.3036286533966,-654.9396647945349,-886.158082129607
347,100,100,20,100,0.9,0.3,0.8,2.254662378658663,1000,5,0,95,1871.2106955112574,1871.2106955112574,0,536,536,0,4.503500000000001,4.7046,100,0,100,20.989666666666672,-224.99791621993552,-296.31483425688396,-420.64099820383103,-616.7754544173474,-886.158082129607
348,100,100,20,100,0.9,0.3,0.8,2.2548345176449556,1000,5,0,95,1857.5596300465554,1857.5596300465554,0,532,532,0,4.506500000000001,4.7055,100,0,100,19.129833333333334,-218.51663638336936,-333.76317632759424,-492.51392972195924,-738.6119821095356,-886.158082129607
349,100,100,20,100,0.9,0.3,0.8,2.254566666196219,1000,5,0,95,1928.8321602101396,1928.8321602101396,0,536,536,0,4.505000000000001,4.7040999999999995,100,0,100,20.71216666666667,-207.97557949073166,-265.5973995609181,-425.79432123968786,-621.0253633812085,-886.158082129607
350,100,100,20,100,0.9,0.3,0.8,2.254566666196219,1000,5,1,94,1924.442091814985,1924.442091814985,0,525,525,0,4.507499999999999,4.7040999999999995,100,0,100,19.663833333333336,-204.07887420235886,-273.44337307644366,-416.722433282368,-601.3296140436299,-886.158082129607
351,100,100,20,100,0.9,0.3,0.8,2.2550638298140404,1000,5,0,95,1884.8973785902456,1884.8973785902456,0,529,529,0,4.506500000000001,4.7067,100,0,100,19.848333333333333,-204.98096191326908,-264.44761735861175,-414.4579401594417,-630.4923123700983,-886.158082129607
352,100,100,20,100,0.9,0.3,0.8,2.2555225161872325,1000,5,0,95,1885.0435197647173,1885.0435197647173,0,527,527,0,4.505000000000001,4.709099999999999,100,0,100,20.2225,-219.28939035551753,-281.4962435420357,-420.7773135227808,-599.4355554247828,-886.158082129607
353,100,100,20,100,0.9,0.3,0.8,2.2551209865505215,1000,5,0,95,1878.0209403526405,1878.0209403526405,0,516,516,0,4.503500000000001,4.707,100,0,100,22.13133333333333,-205.47270401573883,-244.0362394876338,-420.4072838172506,-601.5666476096376,-886.158082129607
354,100,100,20,100,0.9,0.3,0.8,2.2555605423231415,1000,5,0,95,1887.3326590936838,1887.3326590936838,0,531,531,0,4.503500000000001,4.7093,100,0,100,21.538999999999998,-211.3886327638519,-255.10905519717562,-418.36333379511257,-597.318190239826,-886.158082129607
355,100,100,20,100,0.9,0.3,0.8,2.2562289347862206,1000,5,0,95,1902.8775965214097,1902.8775965214097,0,535,535,0,4.504499999999999,4.7128,100,0,100,19.21483333333333,-210.0959904507655,-339.85271796913196,-587.4814732773648,-793.7369691560809,-886.158082129607
356,100,100,20,100,0.9,0.3,0.8,2.2558850587514083,1000,5,0,95,1946.1117001297503,1946.1117001297503,0,529,529,0,4.504,4.711,100,0,100,19.83083333333333,-221.36053179662542,-250.34265176706606,-420.7238334486017,-606.710466881317,-886.158082129607
357,100,100,20,100,0.9,0.3,0.8,2.2559232655776946,1000,5,0,95,1892.981848692937,1892.981848692937,0,535,535,0,4.504,4.7112,100,0,100,19.7515,-217.26298214415726,-273.9655891720811,-414.12076964847677,-598.0858706027393,-886.158082129607
358,100,100,20,100,0.9,0.3,0.8,2.255674852660223,1000,5,0,95,1925.1187604025245,1925.1187604025245,0,536,536,0,4.504,4.7099,100,0,100,19.02616666666667,-222.5926251400407,-264.5225982712276,-431.2213464690134,-609.8833353663115,-886.158082129607
359,100,100,20,100,0.9,0.3,0.8,2.255904098483916,1000,5,0,95,1883.3143404159453,1883.3143404159453,0,538,538,0,4.5055,4.7111,100,0,100,19.574833333333334,-215.12992646040345,-260.6522533255352,-418.9021048378138,-609.7804194200784,-886.158082129607
360,100,100,20,100,0.9,0.3,0.8,2.2559996074405335,1000,5,0,95,1918.0310151464687,1918.0310151464687,0,541,541,0,4.505000000000001,4.7116,100,0,100,20.17816666666667,-232.51595692163642,-257.9058291656181,-470.4566764030699,-613.9723312143383,-886.158082129607
361,100,100,20,100,0.9,0.3,0.8,2.2551583429945783,1000,5,0,95,1828.3559163259843,1828.3559163259843,0,522,522,0,4.504499999999999,4.7072,100,0,100,20.771666666666665,-214.7854495164014,-271.9579945514537,-419.6802286598097,-595.0571635540748,-886.158082129607
362,100,100,20,100,0.9,0.3,0.8,2.255578778718874,1000,5,0,95,1880.8730051362152,1880.8730051362152,0,526,526,0,4.502000000000001,4.7094,100,0,100,22.067833333333333,-215.69841241430868,-257.3139302782588,-421.6268536905334,-620.2972597924941,-886.158082129607
363,100,100,20,100,0.9,0.3,0.8,2.255903543635773,1000,5,0,95,1843.556391441165,1843.556391441165,0,526,526,0,4.504499999999999,4.7111,100,0,100,20.79466666666666,-215.0959605226043,-259.40421830997593,-429.17851060437124,-607.8030163340225,-886.158082129607
364,100,100,20,100,0.9,0.3,0.8,2.255349191654124,1000,5,0,95,1830.841028451808,1830.841028451808,0,521,521,0,4.504499999999999,4.708200000000001,100,0,100,21.26583333333333,-229.01204249483646,-274.20669353129983,-449.1170434467235,-624.482608355218,-886.158082129607
365,100,100,20,100,0.9,0.3,0.8,2.2553109588588818,1000,5,0,95,1851.3987494639969,1851.3987494639969,0,542,542,0,4.504,4.708,100,0,100,20.23316666666667,-235.34207901926413,-264.3286107097756,-437.32492750445897,-612.2728347014256,-886.158082129607
366,100,100,20,100,0.9,0.3,0.8,2.2551006293426394,1000,5,0,95,1917.854983394768,1917.854983394768,0,538,538,0,4.504499999999999,4.7069,100,0,100,19.9585,-222.96503122822116,-257.9852431116889,-422.116973971628,-612.4279097119518,-886.158082129607
367,100,100,20,100,0.9,0.3,0.8,2.2545840696725574,1000,5,0,95,1896.0087088057633,1896.0087088057633,0,526,526,0,4.504,4.704199999999999,100,0,100,20.523166666666665,-239.26510766081378,-262.53621013587485,-414.47147822845454,-612.4703199940714,-886.158082129607
