steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
269,100,100,20,100,0.3,0.3,0.9,0.9280693884561024,1000,15,0,85,909.8675524522592,909.8675524522592,0,505,505,0,4.500500000000001,4.2404,100,0,100,29.982999999999997,-39.69602520778835,-141.02060631411229,-170.98791075254377,-223.4789418884743,-314.30623907384495
270,100,100,20,100,0.3,0.3,0.9,0.9280623134849918,1000,14,1,85,891.5285214631634,891.5285214631634,0,495,495,0,4.503500000000001,4.2402999999999995,100,0,100,29.698999999999998,-35.41766579689556,-131.61500607943975,-169.4317720035255,-204.4434879549878,-314.30623907384495
271,100,100,20,100,0.3,0.3,0.9,0.9279419907369147,1000,15,0,85,871.3526087600738,871.3526087600738,0,501,501,0,4.504,4.238600000000001,100,0,100,29.138333333333335,-28.438956514945062,-120.28356480917893,-161.89767276623832,-220.4533524167847,-314.30623907384495
272,100,100,20,100,0.3,0.3,0.9,0.9278357860214254,1000,15,0,85,871.6889988892698,871.6889988892698,0,490,490,0,4.4990000000000006,4.237100000000001,100,0,100,30.463000000000008,-29.5047509762598,-140.58700716334891,-176.33497742156402,-214.1409203920768,-314.30623907384495
273,100,100,20,100,0.3,0.3,0.9,0.927679938185585,1000,15,0,85,868.2981120525284,868.2981120525284,0,494,494,0,4.504,4.2349,100,0,100,29.83,-29.700545153432927,-133.6110621199686,-169.08898178361852,-224.1261532195332,-314.30623907384495
274,100,100,20,100,0.3,0.3,0.9,0.9278073958767126,1000,15,0,85,881.7094402790892,881.7094402790892,0,498,498,0,4.504,4.2367,100,0,100,30.268833333333333,-34.30136179817089,-125.30574839633232,-162.27808136838576,-221.1735125843162,-314.30623907384495
275,100,100,20,100,0.3,0.3,0.9,0.9276019067180371,1000,15,0,85,932.8821390048579,932.8821390048579,0,499,499,0,4.504,4.2338,100,0,100,30.152166666666666,-36.456622442207845,-130.68982186275724,-168.98733320283884,-223.76689593696187,-314.30623907384495
276,100,100,20,100,0.3,0.3,0.9,0.9275168526141766,1000,15,0,85,878.160401979797,878.160401979797,0,505,505,0,4.5,4.2326,100,0,100,30.539500000000004,-61.44513913203417,-147.96683541264053,-180.96616946144673,-223.8223523753976,-314.30623907384495
277,100,100,20,100,0.3,0.3,0.9,0.9275168526141766,1000,15,0,85,894.4401116213138,894.4401116213138,0,502,502,0,4.504,4.2326,100,0,100,29.959166666666665,-23.662576042389958,-131.35374998821288,-174.9271511799982,-234.31112476545013,-314.30623907384495
278,100,100,20,100,0.3,0.3,0.9,0.9274530484692703,1000,15,0,85,887.2099357591717,887.2099357591717,0,503,503,0,4.503500000000001,4.2317,100,0,100,29.411500000000004,-16.135137240094082,-114.07135218061694,-156.74158929415535,-209.3727634940047,-314.30623907384495
279,100,100,20,100,0.3,0.3,0.9,0.9276301775609523,1000,15,0,85,882.0610988229531,882.0610988229531,0,508,508,0,4.502000000000001,4.2341999999999995,100,0,100,29.86833333333333,-25.16121405331819,-125.52771200908495,-163.1237304206242,-206.3676791585474,-314.30623907384495
280,100,100,20,100,0.3,0.3,0.9,0.9277434973588654,1000,15,0,85,887.2289325147585,887.2289325147585,0,498,498,0,4.503000000000001,4.2358,100,0,100,28.80116666666666,-24.93412849448748,-129.82631769648594,-169.71840649331887,-215.5617065828589,-314.30623907384495
281,100,100,20,100,0.3,0.3,0.9,0.9278213844933269,1000,15,0,85,879.2071662957793,879.2071662957793,0,500,500,0,4.504,4.2368999999999994,100,0,100,29.63099999999999,-30.792459201575525,-159.3229408358352,-188.29045069935074,-228.86507181203206,-314.30623907384495
282,100,100,20,100,0.3,0.3,0.9,0.9276088145223781,1000,15,0,85,913.1656584000211,913.1656584000211,0,503,503,0,4.503500000000001,4.2339,100,0,100,29.807000000000002,-24.444583599278133,-125.52204359260287,-189.1705012467952,-274.42445849877936,-314.30623907384495
283,100,100,20,100,0.3,0.3,0.9,0.9275521184840138,1000,15,0,85,925.9114799367801,925.9114799367801,0,502,502,0,4.502000000000001,4.2331,100,0,100,30.236999999999995,-43.06180178493344,-139.8850527242538,-170.48715884673476,-212.48256050751075,-314.30623907384495
284,100,100,20,100,0.3,0.3,0.9,0.927587549323016,1000,15,0,85,883.51491422998,883.51491422998,0,499,499,0,4.497000000000001,4.2336,100,0,100,29.897166666666667,-30.6742649085557,-140.5068876212871,-176.26679850374956,-223.03035132584512,-314.30623907384495
285,100,100,20,100,0.3,0.3,0.9,0.92772920575894,1000,15,0,85,897.7146084957265,897.7146084957265,0,501,501,0,4.501,4.2356,100,0,100,29.445833333333336,-28.339096316703774,-138.89688221366464,-178.35991053546496,-236.82458957700192,-314.30623907384495
286,100,100,20,100,0.3,0.3,0.9,0.927594571750862,1000,14,1,85,903.2674868535091,903.2674868535091,0,495,495,0,4.499500000000001,4.233700000000001,100,0,100,29.04083333333333,-30.197357402485522,-136.3213185789453,-175.17102370937715,-220.68730862269376,-314.30623907384495
287,100,100,20,100,0.3,0.3,0.9,0.9276654150219319,1000,15,0,85,924.0191784699725,924.0191784699725,0,502,502,0,4.5005000000000015,4.2347,100,0,100,29.476000000000003,-30.569952574806337,-148.40648538252412,-184.21723193456484,-224.22290073388513,-314.30623907384495
288,100,100,20,100,0.3,0.3,0.9,0.9277362415677212,1000,15,0,85,902.9462734873819,902.9462734873819,0,509,509,0,4.504,4.2357,100,0,100,28.179166666666664,-27.50401460815152,-123.14539584796614,-168.60462518306338,-221.71295502693545,-314.30623907384495
289,100,100,20,100,0.3,0.3,0.9,0.927729158745925,1000,15,0,85,886.8339658888132,886.8339658888132,0,501,501,0,4.504,4.235600000000001,100,0,100,29.153,-33.706667447189545,-133.68152121092635,-163.7828728894488,-213.27741872847446,-314.30623907384495
290,100,100,20,100,0.3,0.3,0.9,0.927608702429054,1000,15,0,85,885.4186530885664,885.4186530885664,0,508,508,0,4.504,4.2339,100,0,100,28.88383333333333,-22.570661164733224,-119.97702996414165,-161.70137565721103,-218.66753130173316,-314.30623907384495
291,100,100,20,100,0.3,0.3,0.9,0.9276299579200559,1000,15,0,85,917.0918787057972,917.0918787057972,0,502,502,0,4.4945,4.2341999999999995,100,0,100,29.901333333333337,-36.97571767732899,-144.32266032746446,-176.43431076811999,-227.28854323891846,-314.30623907384495
292,100,100,20,100,0.3,0.3,0.9,0.9275094617593943,1000,15,0,85,865.364830448136,865.364830448136,0,500,500,0,4.4995,4.2325,100,0,100,30.916000000000004,-41.42815665331926,-134.70528006492754,-170.45654058665002,-214.46999141568438,-314.30623907384495
293,100,100,20,100,0.3,0.3,0.9,0.9274598374860354,1000,15,0,85,896.0362684570687,896.0362684570687,0,502,502,0,4.5035,4.2318,100,0,100,30.441999999999997,-26.396303243633724,-134.75204368937938,-164.79334064826787,-208.66957120992362,-314.30623907384495
294,100,100,20,100,0.3,0.3,0.9,0.9275590532093654,1000,15,0,85,918.2179472149279,918.2179472149279,0,503,503,0,4.504,4.2332,100,0,100,28.47216666666667,-22.647666894125678,-136.3693549844433,-174.62603525891586,-218.72192240541847,-314.30623907384495
295,100,100,20,100,0.3,0.3,0.9,0.927573226214515,1000,15,0,85,885.958018229444,885.958018229444,0,503,503,0,4.5015,4.2334000000000005,100,0,100,29.439500000000002,-26.6780803364681,-139.74872022582088,-175.653115083744,-219.72905011700595,-314.30623907384495
296,100,100,20,100,0.3,0.3,0.9,0.9276794861025879,1000,15,0,85,878.0836859762558,878.0836859762558,0,502,502,0,4.504,4.2349,100,0,100,29.756500000000003,-33.20945815739873,-135.48766562657596,-180.98640554820958,-219.08606455612727,-314.30623907384495
297,100,100,20,100,0.3,0.3,0.9,0.9276157166174674,1000,15,0,85,903.3033311014251,903.3033311014251,0,489,489,0,4.504,4.234,100,0,100,30.171166666666668,-48.18647311140904,-161.75490320954526,-190.4740858391881,-241.3354172504421,-314.30623907384495
298,100,100,20,100,0.3,0.3,0.9,0.9278210554265024,1000,15,0,85,905.790377985016,905.790377985016,0,497,497,0,4.503,4.2369,100,0,100,28.85083333333333,-41.79127397208259,-146.62574499102817,-183.88024631486297,-229.2303189551634,-314.30623907384495
299,100,100,20,100,0.3,0.3,0.9,0.9276510235455246,1000,15,0,85,920.9133450097867,920.9133450097867,0,503,503,0,4.504,4.2345,100,0,100,29.898000000000003,-29.36965667002596,-132.02938757174206,-169.52722331714432,-215.66667077216238,-314.30623907384495
300,100,100,20,100,0.3,0.3,0.9,0.9275659835058394,1000,15,0,85,931.6460771437596,931.6460771437596,0,505,505,0,4.502000000000001,4.233300000000001,100,0,100,30.512000000000008,-47.19094607398711,-206.27864910783148,-295.6933618600583,-312.70901917228537,-314.30623907384495
301,100,100,20,100,0.3,0.3,0.9,0.9277288884071521,1000,15,0,85,933.4225900209926,933.4225900209926,0,501,501,0,4.503000000000001,4.2356,100,0,100,30.02616666666667,-24.684577325429075,-137.53040072633672,-168.96103226680333,-217.9043662650468,-314.30623907384495
302,100,100,20,100,0.3,0.3,0.9,0.927735971061731,1000,15,0,85,886.7692604911479,886.7692604911479,0,500,500,0,4.504,4.2357,100,0,100,30.21233333333334,-27.94227589436639,-143.27838283767517,-177.72274011318729,-223.4084493906039,-314.30623907384495
303,100,100,20,100,0.3,0.3,0.9,0.9276226057656823,1000,15,0,85,883.3561551710299,883.3561551710299,0,502,502,0,4.504,4.234100000000001,100,0,100,30.207166666666673,-39.78012381284117,-147.6191763875164,-177.52710691767663,-232.12174208877116,-314.30623907384495
304,100,100,20,100,0.3,0.3,0.9,0.9277713239565137,1000,15,0,85,927.76195750714,927.76195750714,0,503,503,0,4.504,4.2362,100,0,100,29.239333333333335,-29.242085708748448,-139.34352019377337,-170.43702769199444,-213.1655479141977,-314.30623907384495
305,100,100,20,100,0.3,0.3,0.9,0.9278421254291844,1000,15,0,85,893.9726543914716,893.9726543914716,0,501,501,0,4.504,4.2372000000000005,100,0,100,28.430500000000002,-33.27373409275634,-134.2302938549219,-167.1069018024457,-211.78763371670266,-314.30623907384495
306,100,100,20,100,0.3,0.3,0.9,0.9279624396616504,1000,15,0,85,877.2663873844215,877.2663873844215,0,490,490,0,4.5015,4.2389,100,0,100,28.9165,-44.057229523678586,-168.13186704047257,-183.9518555103037,-212.70719392043088,-314.30623907384495
307,100,100,20,100,0.3,0.3,0.9,0.9281675412694583,1000,15,0,85,900.7645887495717,900.7645887495717,0,501,501,0,4.504,4.2418,100,0,100,29.774333333333335,-56.25629686291205,-155.45070866123405,-190.9505449488443,-235.6879114942825,-314.30623907384495
308,100,100,20,100,0.3,0.3,0.9,0.9281321747544747,1000,15,0,85,866.9102103094456,866.9102103094456,0,497,497,0,4.499499999999999,4.2413,100,0,100,29.1385,-42.32524596367608,-145.79867229718138,-190.2147038490108,-249.43309305436128,-314.30623907384495
309,100,100,20,100,0.3,0.3,0.9,0.9279198254634854,1000,15,0,85,924.9941387695086,924.9941387695086,0,501,501,0,4.503000000000001,4.2383,100,0,100,30.55183333333333,-99.47018541967401,-179.631654520641,-207.6087564045389,-259.7812206856097,-314.30623907384495
310,100,100,20,100,0.3,0.3,0.9,0.9275371091224426,1000,15,0,85,923.9682856877298,923.9682856877298,0,492,492,0,4.503500000000001,4.2329,100,0,100,30.584500000000002,-34.16418960447743,-135.18544960613303,-170.90064908668955,-222.881546833534,-314.30623907384495
311,100,100,20,100,0.3,0.3,0.9,0.9275937971258439,1000,15,0,85,909.6601374723979,909.6601374723979,0,511,511,0,4.503500000000001,4.2337,100,0,100,29.371833333333335,-20.98638763439203,-120.35280921291877,-163.64226999200304,-221.58663688936826,-314.30623907384495
312,100,100,20,100,0.3,0.3,0.9,0.927522920380504,1000,15,0,85,923.3612170772894,923.3612170772894,0,506,506,0,4.503500000000001,4.2326999999999995,100,0,100,29.603,-19.416711861814463,-132.71016724172068,-170.5677987940178,-222.29712784188655,-314.30623907384495
313,100,100,20,100,0.3,0.3,0.9,0.9274378441663955,1000,15,0,85,878.9756249684365,878.9756249684365,0,494,494,0,4.504,4.2315,100,0,100,30.783666666666672,-40.75694568969374,-129.3106391149098,-165.3485983153858,-215.1726520973761,-314.30623907384495
314,100,100,20,100,0.3,0.3,0.9,0.9273953000268508,1000,15,0,85,866.1235463241532,866.1235463241532,0,503,503,0,4.504,4.2309,100,0,100,30.15116666666667,-25.604038304979042,-126.41168122019764,-162.19354558420457,-211.21614681166136,-314.30623907384495
315,100,100,20,100,0.3,0.3,0.9,0.9275016226806643,1000,15,0,85,927.8076653228318,927.8076653228318,0,503,503,0,4.4985,4.2324,100,0,100,30.208333333333336,-26.25589565399605,-122.72690832907432,-158.94864512653197,-213.39836091009448,-314.30623907384495
316,100,100,20,100,0.3,0.3,0.9,0.927508710690115,1000,15,0,85,919.0140446060393,919.0140446060393,0,493,493,0,4.4910000000000005,4.2325,100,0,100,30.032999999999998,-13.498485255926482,-118.03648261197071,-164.04031367400506,-223.27797713491304,-314.30623907384495
317,100,100,20,100,0.3,0.3,0.9,0.9275654040499052,1000,15,0,85,922.2607046270465,922.2607046270465,0,504,504,0,4.496,4.2333,100,0,100,29.755166666666668,-16.414573337552895,-122.21727039649966,-164.09688304949236,-211.60995403423203,-314.30623907384495
318,100,100,20,100,0.3,0.3,0.9,0.9277495443742755,1000,15,0,85,924.456311599126,924.456311599126,0,499,499,0,4.501000000000001,4.2359,100,0,100,29.539,-27.36136105916836,-151.18167017673136,-179.43183170622672,-221.5794848934213,-314.30623907384495
319,100,100,20,100,0.3,0.3,0.9,0.9275085520529524,1000,15,0,85,912.4301575849116,912.4301575849116,0,499,499,0,4.504,4.2325,100,0,100,30.746666666666666,-48.24441486329653,-136.92478558439956,-171.99214292514483,-225.87772563474016,-314.30623907384495
320,100,100,20,100,0.3,0.3,0.9,0.9273951010141663,1000,15,0,85,899.3668383090742,899.3668383090742,0,505,505,0,4.503,4.2309,100,0,100,29.649333333333335,-13.131467898949666,-129.4831401449407,-162.16988457655657,-212.14139474792273,-314.30623907384495
321,100,100,20,100,0.3,0.3,0.9,0.9273880101566453,1000,15,0,85,921.1141890209507,921.1141890209507,0,498,498,0,4.503,4.2307999999999995,100,0,100,29.628833333333336,-18.724249491208525,-147.7237876376861,-180.54249789374302,-222.4841731307514,-314.30623907384495
322,100,100,20,100,0.3,0.3,0.9,0.9275297602983955,1000,15,0,85,912.7047595299991,912.7047595299991,0,497,497,0,4.504,4.2328,100,0,100,28.47816666666667,-24.117270560232157,-134.79962744153414,-173.1836745887635,-216.2735815024455,-314.30623907384495
323,100,100,20,100,0.3,0.3,0.9,0.9274517774546212,1000,15,0,85,917.0645616218656,917.0645616218656,0,505,505,0,4.504,4.2317,100,0,100,29.58316666666666,-18.801171231078058,-123.54337141079816,-165.2492540291051,-209.69370121209033,-314.30623907384495
324,100,100,20,100,0.3,0.3,0.9,0.9274092353260966,1000,15,0,85,867.7925167161859,867.7925167161859,0,500,500,0,4.504,4.2311000000000005,100,0,100,30.210499999999996,-35.79907383275929,-129.0910889976642,-166.22108717966688,-213.9012570997818,-314.30623907384495
325,100,100,20,100,0.3,0.3,0.9,0.9274659474412222,1000,15,0,85,909.2814428576642,909.2814428576642,0,510,510,0,4.504,4.2319,100,0,100,29.372500000000006,-19.189625935540903,-125.72498004985061,-163.59648873132176,-219.6002274148085,-314.30623907384495
326,100,100,20,100,0.3,0.3,0.9,0.9273666683961921,1000,15,0,85,860.5636164572334,860.5636164572334,0,488,488,0,4.504,4.2305,100,0,100,29.676333333333332,-24.526476019642246,-122.55836757063048,-176.2620324469923,-235.90946000812164,-314.30623907384495
327,100,100,20,100,0.3,0.3,0.9,0.9275934204097972,1000,14,1,85,942.8570997408915,942.8570997408915,0,505,505,0,4.504,4.2337,100,0,100,29.38666666666667,-50.45502060029412,-144.93345456494154,-174.50025895608866,-225.12661320067184,-314.30623907384495
328,100,100,20,100,0.3,0.3,0.9,0.9276500977034565,1000,14,1,85,905.5799636926052,905.5799636926052,0,504,504,0,4.504,4.234500000000001,100,0,100,30.321499999999997,-24.248071452305567,-123.73610932836351,-153.41155078173495,-187.82584632996958,-314.30623907384495
329,100,100,20,100,0.3,0.3,0.9,0.9277492501858097,1000,14,1,85,894.2548648511556,894.2548648511556,0,505,505,0,4.501500000000001,4.2359,100,0,100,29.665166666666664,-25.088688248036362,-129.82388699807763,-156.6847251519344,-194.54510410120736,-314.30623907384495
330,100,100,20,100,0.3,0.3,0.9,0.9278271354820098,1000,14,1,85,897.999252518364,897.999252518364,0,499,499,0,4.504,4.237,100,0,100,29.050666666666665,-39.50939336208529,-130.1143113698472,-159.9498959994321,-206.90293973728438,-314.30623907384495
331,100,100,20,100,0.3,0.3,0.9,0.9277704809331216,1000,14,1,85,918.6739173374272,918.6739173374272,0,506,506,0,4.502000000000001,4.2362,100,0,100,30.07966666666666,-37.952819351842436,-132.677469603975,-178.0561042523313,-213.37976129172665,-314.30623907384495
332,100,100,20,100,0.3,0.3,0.9,0.9276996460256792,1000,15,0,85,897.9581349068847,897.9581349068847,0,505,505,0,4.504,4.2352,100,0,100,28.936833333333333,-25.421980036200523,-124.01070566349136,-163.43929726630358,-209.9235767889234,-314.30623907384495
333,100,100,20,100,0.3,0.3,0.9,0.9277208949927434,1000,15,0,85,901.3704529512693,901.3704529512693,0,503,503,0,4.502000000000001,4.2355,100,0,100,29.19816666666667,-28.243585914688822,-138.45891082222522,-174.9430098285261,-218.67441360935226,-314.30623907384495
334,100,100,20,100,0.3,0.3,0.9,0.9277563057576159,1000,15,0,85,908.831895331175,908.831895331175,0,494,494,0,4.504,4.236000000000001,100,0,100,29.037,-48.07217855407555,-146.32431049208913,-179.263544680098,-242.0808236421874,-314.30623907384495
335,100,100,20,100,0.3,0.3,0.9,0.9279898348779895,1000,15,0,85,898.4284542243424,898.4284542243424,0,503,503,0,4.504,4.2393,100,0,100,28.736333333333338,-34.871495786095466,-138.19210336004738,-177.926661102967,-222.61541071048998,-314.30623907384495
336,100,100,20,100,0.3,0.3,0.9,0.927961525646821,1000,15,0,85,921.6424769170477,921.6424769170477,0,500,500,0,4.504,4.2389,100,0,100,29.35316666666667,-36.69353891224938,-137.78204953317447,-169.15802159127105,-217.83743694615646,-314.30623907384495
337,100,100,20,100,0.3,0.3,0.9,0.9279898322068663,1000,15,0,85,920.2514105366184,920.2514105366184,0,503,503,0,4.504,4.2393,100,0,100,28.535166666666665,-27.347005359573586,-128.72659336850722,-174.58606095567615,-219.43492908558392,-314.30623907384495
338,100,100,20,100,0.3,0.3,0.9,0.9279190491098699,1000,15,0,85,876.5525281512156,876.5525281512156,0,507,507,0,4.503500000000001,4.238300000000001,100,0,100,29.92383333333333,-26.730239633006022,-129.8646622387787,-168.54587687202866,-215.6388524235445,-314.30623907384495
339,100,100,20,100,0.3,0.3,0.9,0.9278340853374784,1000,15,0,85,902.1427855644764,902.1427855644764,0,505,505,0,4.503,4.2371,100,0,100,29.979333333333333,-25.017949839365542,-129.5636103065412,-174.71261132473722,-215.11672138550523,-314.30623907384495
340,100,100,20,100,0.3,0.3,0.9,0.9278907171598432,1000,15,0,85,911.6779769640806,911.6779769640806,0,499,499,0,4.502000000000001,4.2379,100,0,100,29.42916666666666,-35.281921016024285,-136.52804617964574,-172.12257103581476,-214.50025704184105,-314.30623907384495
341,100,100,20,100,0.3,0.3,0.9,0.9280110115272363,1000,15,0,85,891.4546958396448,891.4546958396448,0,498,498,0,4.498500000000001,4.2396,100,0,100,29.351,-28.092837746153123,-130.0313665755533,-171.18389314546937,-208.32861677207086,-314.30623907384495
342,100,100,20,100,0.3,0.3,0.9,0.9280534623550275,1000,14,1,85,896.0881130595827,896.0881130595827,0,504,504,0,4.491500000000001,4.240200000000001,100,0,100,29.710499999999996,-40.38963050786447,-132.85866951167247,-158.6331514537025,-194.48183884888994,-314.30623907384495
343,100,100,20,100,0.3,0.3,0.9,0.9279614573537299,1000,14,1,85,876.3519472602538,876.3519472602538,0,494,494,0,4.497500000000001,4.2389,100,0,100,29.479499999999998,-25.800944307473173,-124.92974031964502,-156.715021680019,-191.5460138305334,-314.30623907384495
344,100,100,20,100,0.3,0.3,0.9,0.9278623423094822,1000,15,0,85,868.4675420107665,868.4675420107665,0,491,491,0,4.503500000000001,4.2375,100,0,100,29.135,-33.05413751728673,-128.67192734073603,-163.24361745894834,-197.9185701081118,-314.30623907384495
345,100,100,20,100,0.3,0.3,0.9,0.9279189687870794,1000,15,0,85,867.4979517002841,867.4979517002841,0,509,509,0,4.497,4.238300000000001,100,0,100,30.352166666666662,-37.83042001203836,-131.47666268473063,-159.8755557592536,-198.2724662104219,-314.30623907384495
346,100,100,20,100,0.3,0.3,0.9,0.9278127565514297,1000,15,0,85,887.5276512533505,887.5276512533505,0,505,505,0,4.5035,4.2368,100,0,100,29.965,-46.034377280089245,-132.86740900485216,-171.18115830666363,-225.0898126014422,-314.30623907384495
347,100,100,20,100,0.3,0.3,0.9,0.9278977022805472,1000,15,0,85,873.749261637471,873.749261637471,0,502,502,0,4.502000000000001,4.2379999999999995,100,0,100,28.825666666666663,-27.14028254836245,-134.37974798776338,-177.5790341558718,-231.94465026826595,-314.30623907384495
348,100,100,20,100,0.3,0.3,0.9,0.9278693843647459,1000,15,0,85,892.7316457541533,892.7316457541533,0,505,505,0,4.504,4.2376,100,0,100,30.426333333333332,-36.3087279944134,-132.5340521074155,-165.40665021692536,-219.32301930477666,-314.30623907384495
349,100,100,20,100,0.3,0.3,0.9,0.9278410637756777,1000,15,0,85,892.2411441669651,892.2411441669651,0,495,495,0,4.503,4.2372000000000005,100,0,100,29.85733333333333,-35.68493253538389,-147.61441195128288,-180.2255605046443,-234.2968497565214,-314.30623907384495
350,100,100,20,100,0.3,0.3,0.9,0.9278127405128377,1000,15,0,85,900.3683610483605,900.3683610483605,0,507,507,0,4.5015,4.2368,100,0,100,28.699,-19.65123141375227,-120.68630725467239,-159.85245018695827,-210.83700828131362,-314.30623907384495
351,100,100,20,100,0.3,0.3,0.9,0.927678144654612,1000,15,0,85,930.0119492160782,930.0119492160782,0,502,502,0,4.504,4.2349,100,0,100,29.739833333333337,-60.787034581329806,-137.34280705718425,-168.17334238774743,-218.72107975670366,-314.30623907384495
352,100,100,20,100,0.3,0.3,0.9,0.927713560435884,1000,15,0,85,903.7387164577389,903.7387164577389,0,499,499,0,4.503500000000001,4.235399999999999,100,0,100,29.564333333333337,-19.658001886482793,-118.8948076364261,-159.95072545549942,-219.01833568824105,-314.30623907384495
353,100,100,20,100,0.3,0.3,0.9,0.9276072754504097,1000,15,0,85,914.7782260946528,914.7782260946528,0,503,503,0,4.504,4.2339,100,0,100,29.485166666666668,-12.541691657629542,-119.5913993790623,-159.81779310530737,-210.0053227582473,-314.30623907384495
354,100,100,20,100,0.3,0.3,0.9,0.9278621427070468,1000,15,0,85,867.022620119739,867.022620119739,0,504,504,0,4.504,4.2375,100,0,100,28.812,-24.986636340121834,-118.66773074549974,-158.3476346115952,-218.17754877753805,-314.30623907384495
355,100,100,20,100,0.3,0.3,0.9,0.9279116920440295,1000,15,0,85,929.3299401736147,929.3299401736147,0,498,498,0,4.503500000000001,4.2382,100,0,100,29.9745,-26.264231826585103,-139.7244385645908,-165.83443952386807,-209.10540545810665,-314.30623907384495
356,100,100,20,100,0.3,0.3,0.9,0.9277275386773282,1000,15,0,85,880.1146296024017,880.1146296024017,0,505,505,0,4.504499999999999,4.2356,100,0,100,29.027333333333335,-29.101342526959684,-119.42300734340569,-163.0488395977252,-212.74658982269358,-314.30623907384495
357,100,100,20,100,0.3,0.3,0.9,0.9277983501771158,1000,15,0,85,899.6386494781117,899.6386494781117,0,503,503,0,4.500500000000001,4.2366,100,0,100,29.91616666666667,-21.689147110884733,-129.37282390104434,-170.75334138756102,-222.51434088004885,-314.30623907384495
358,100,100,20,100,0.3,0.3,0.9,0.9277416902781592,1000,15,0,85,889.3270230212627,889.3270230212627,0,500,500,0,4.502000000000001,4.2358,100,0,100,30.539833333333334,-19.231945395676462,-133.31158679247085,-173.7609804637433,-220.6629490410969,-314.30623907384495
359,100,100,20,100,0.3,0.3,0.9,0.9277416902781592,1000,15,0,85,917.6813388972338,917.6813388972338,0,508,508,0,4.504,4.2358,100,0,100,29.80333333333333,-19.67774713054439,-121.09381757795376,-166.30635928764138,-208.96762296995888,-314.30623907384495
360,100,100,20,100,0.3,0.3,0.9,0.9278195774126208,1000,15,0,85,905.1379336538321,905.1379336538321,0,501,501,0,4.504,4.2369,100,0,100,29.198333333333334,-17.1786783807666,-127.38329220183834,-163.26220354700445,-209.63093848951064,-314.30623907384495
361,100,100,20,100,0.3,0.3,0.9,0.9279823439723489,1000,15,0,85,893.6717977511125,893.6717977511125,0,500,500,0,4.504,4.239199999999999,100,0,100,28.871666666666666,-26.735171795235033,-127.97451005562823,-164.89650990115575,-213.47393808474942,-314.30623907384495
362,100,100,20,100,0.3,0.3,0.9,0.9279469557637,1000,15,0,85,941.8889503848983,941.8889503848983,0,511,511,0,4.504,4.2387,100,0,100,29.768166666666666,-38.08612782039768,-123.79874389864159,-160.61359065167034,-219.40681401949047,-314.30623907384495
363,100,100,20,100,0.3,0.3,0.9,0.9278832434601463,1000,15,0,85,905.1253234976231,905.1253234976231,0,505,505,0,4.503500000000001,4.2378,100,0,100,29.883833333333335,-45.57986633371297,-127.91431423147611,-162.34832243839867,-217.95051345745367,-314.30623907384495
364,100,100,20,100,0.3,0.3,0.9,0.9279823187573721,1000,15,0,85,919.0172754238429,919.0172754238429,0,502,502,0,4.504,4.2392,100,0,100,29.917333333333335,-26.072587518214846,-150.37526030147654,-175.59603985957722,-219.42993801656183,-314.30623907384495
365,100,100,20,100,0.3,0.3,0.9,0.9279256936158093,1000,15,0,85,902.8437829540818,902.8437829540818,0,497,497,0,4.4975000000000005,4.2384,100,0,100,29.645833333333336,-22.675523416853935,-144.37370990427883,-181.15418955446404,-221.87102423558554,-314.30623907384495
366,100,100,20,100,0.3,0.3,0.9,0.9278336495290519,1000,15,0,85,865.3148397797785,865.3148397797785,0,497,497,0,4.4990000000000006,4.237100000000001,100,0,100,30.556666666666676,-18.563822765868792,-116.35705269337768,-155.78587303602188,-219.2439868215061,-314.30623907384495
367,100,100,20,100,0.3,0.3,0.9,0.9279468917967282,1000,15,0,85,870.9833850121651,870.9833850121651,0,497,497,0,4.4990000000000006,4.2387,100,0,100,28.497000000000003,-25.105986760110454,-123.90582975983983,-163.92730855734544,-220.05388031156554,-314.30623907384495
368,100,100,20,100,0.3,0.3,0.9,0.9283709500340595,1000,15,0,85,906.7274005042729,906.7274005042729,0,498,498,0,4.5015,4.2447,100,0,100,29.362,-39.69072234294282,-164.63305358263727,-192.17108788656464,-233.17687428653664,-314.30623907384495
369,100,100,20,100,0.3,0.3,0.9,0.9282224561859475,1000,15,0,85,888.9429510440212,888.9429510440212,0,508,508,0,4.501,4.2425999999999995,100,0,100,29.699499999999997,-47.07343314188313,-146.65729745953467,-178.34727427264244,-225.7135946896467,-314.30623907384495
370,100,100,20,100,0.3,0.3,0.9,0.928088044414306,1000,15,0,85,873.2297068079256,873.2297068079256,0,492,492,0,4.504,4.2407,100,0,100,29.95466666666667,-66.44247474433627,-150.11758214941239,-180.3152552942438,-233.48698894305676,-314.30623907384495
