creativity_gen_ai,learning_rate_customer,learning_rate_gen_ai,num_customers,num_products,num_retailers,percentage_willing_to_share_info,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Avg Satisfaction (Willing),Avg Satisfaction (Unwilling),Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,mean_purchase_position (Willing),mean_purchase_position (Unwilling),AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum)
0.1,0.3,0.9,100,60,30,1,4,0,96,397567.69949652354,397567.69949652354,0.0,202815,202815,0,0.6336666666666665,0.9612999999999999,0.9612999999999999,0.0,100,0,60,42.937576098553485,42.937576098553485,0.0,-200.0576798881787,-247.78010680592115,-268.7163444543154,-281.83486356933065
0.1,0.3,0.9,100,90,10,0,18,3,79,58079.94270011246,0.0,58079.94270011246,36271,0,36271,0.9329999999999998,0.8165312065349458,0.0,0.8165312065349458,0,100,90,26.12660571238116,0.0,26.12660571238116,-22.17319277848702,-29.403774402790532,-46.790709123646025,-65.34729933199088
0.1,0.3,0.9,100,90,10,1,4,0,96,506968.0095022514,506968.0095022514,0.0,232966,232966,0,0.627,0.9589,0.9589,0.0,100,0,90,55.455367302367776,55.455367302367776,0.0,-107.14301568475855,-141.08643484987812,-206.04924893425505,-264.47015910490296
0.1,0.3,0.9,100,90,20,0,67,8,25,24013.64462769602,0.0,24013.64462769602,10664,0,10664,0.655635796617063,0.35664657401755817,0.0,0.35664657401755817,0,100,90,28.61410411622276,0.0,28.61410411622276,48.61062191620053,27.997737427359766,17.57632588237962,14.643487244459237
0.1,0.3,0.9,100,90,20,1,1,0,99,575187.517130475,575187.517130475,0.0,239464,239464,0,0.7354999999999999,0.99,0.99,0.0,100,0,90,53.58958301507346,53.58958301507346,0.0,-177.71253694199038,-198.90856769749882,-228.77508689935564,-280.81611419108333
0.1,0.3,0.9,100,90,30,0,17,7,76,54993.39953621622,0.0,54993.39953621622,28269,0,28269,0.9123333333333332,0.8088504920717192,0.0,0.8088504920717192,0,100,90,27.243727542088447,0.0,27.243727542088447,-3.411512532888537,-47.156338665302655,-49.061705562131806,-57.873327774122345
0.1,0.3,0.9,100,90,30,1,2,0,98,481429.9378563005,481429.9378563005,0.0,218076,218076,0,0.5199999999999999,0.98,0.98,0.0,100,0,90,56.112841214385725,56.112841214385725,0.0,-6688.547671020907,-5861.401466253336,-5929.707946675217,-5520.995888091925
0.1,0.3,0.9,100,150,10,0,55,4,41,54295.58442007075,0.0,54295.58442007075,25013,0,25013,0.96,0.4448523950203868,0.0,0.4448523950203868,0,100,150,48.88217514659227,0.0,48.88217514659227,30.791398180767516,22.88314738197576,21.730077139194606,14.450295581752101
0.1,0.3,0.9,100,150,10,1,2,0,98,1028527.1993321943,1028527.1993321943,0.0,280206,280206,0,0.866,0.9791241030323314,0.9791241030323314,0.0,100,0,150,73.39538805973427,73.39538805973427,0.0,-646.8341722133534,-649.5204950173104,-654.1867693725246,-651.5318755364531
0.1,0.3,0.9,100,150,20,0,58,4,38,59242.345406126726,0.0,59242.345406126726,25845,0,25845,0.8029999999999997,0.4269548121080882,0.0,0.4269548121080882,0,100,150,55.300162375997125,0.0,55.300162375997125,38.54604624668241,35.1401683712476,16.034757657941242,8.949859876163288
0.1,0.3,0.9,100,150,20,1,5,1,94,895869.9488089298,895869.9488089298,0.0,254343,254343,0,0.7434999999999999,0.9474429865073016,0.9474429865073016,0.0,100,0,150,70.2845598535148,70.2845598535148,0.0,-134.3621664801181,-169.81843774821567,-212.62493063969617,-251.92850112314989
0.1,0.3,0.9,100,150,30,0,63,5,32,45532.65264290981,0.0,45532.65264290981,21796,0,21796,0.48233333333333317,0.3605410605842189,0.0,0.3605410605842189,0,100,150,40.665759787350694,0.0,40.665759787350694,34.567165414688446,30.57753154530971,34.07874573624221,36.189620071025445
0.1,0.3,0.9,100,150,30,1,7,2,91,866551.2018526483,866551.2018526483,0.0,265277,265277,0,0.5896666666666667,0.9247999999999998,0.9247999999999998,0.0,100,0,150,77.95816159869635,77.95816159869635,0.0,-20.44338240643887,-65.42671398001474,-125.632819079999,-127.41559813011222
0.3,0.3,0.1,20,60,10,0,7,1,12,3890.97933071862,0.0,3890.97933071862,1909,0,1909,1.0,0.6495,0.0,0.6495,0,20,60,25.062425595238096,0.0,25.062425595238096,1.5036061542101038,4.273494207837103,7.1317119170391905,10.115203055660437
0.3,0.3,0.1,20,60,10,1,6,0,14,15216.39166793789,15216.39166793789,0.0,6688,6688,0,1.0,0.721,0.721,0.0,20,0,60,18.584249522744333,18.584249522744333,0.0,14.684434212057077,3.497404301936186,-1.3746663474564187,-21.115158818398413
0.3,0.3,0.1,20,60,20,0,0,2,18,13867.266295332682,0.0,13867.266295332682,7454,0,7454,0.9651409404497674,0.9525,0.0,0.9525,0,20,60,15.82142612289671,0.0,15.82142612289671,-34.29695181160142,-39.02018722951496,-42.84842451676249,-54.14718449932474
0.3,0.3,0.1,20,60,20,1,2,1,17,12422.505553577761,12422.505553577761,0.0,6473,6473,0,0.9924540898137127,0.8955,0.8955,0.0,20,0,60,13.327673175589844,13.327673175589844,0.0,-15.362568987544599,-19.88342157381627,-59.385282737187396,-69.68503822081655
0.3,0.3,0.1,20,60,30,0,2,0,18,14652.566120066707,0.0,14652.566120066707,7751,0,7751,0.9159275548218726,0.9,0.0,0.9,0,20,60,19.511421546289966,0.0,19.511421546289966,-19.598157817552085,-44.33561988425333,-88.41945134344488,-162.55008396470274
0.3,0.3,0.1,20,60,30,1,11,3,6,4659.60068486278,4659.60068486278,0.0,1794,1794,0,0.8055325366149332,0.39589376908412377,0.39589376908412377,0.0,20,0,60,18.465151515151515,18.465151515151515,0.0,16.19779828414465,10.96641353236041,7.930922731868545,10.198114921645455
0.3,0.3,0.1,20,90,10,0,4,2,14,19420.234471610896,0.0,19420.234471610896,8657,0,8657,1.0,0.7613275176598784,0.0,0.7613275176598784,0,20,90,36.37405634307595,0.0,36.37405634307595,3.9689969688093854,-6.99629754026477,-1.6908174412287948,-2.737285170111484
0.3,0.3,0.1,20,90,10,1,0,0,20,41819.45328020076,41819.45328020076,0.0,16224,16224,0,1.0,1.0,1.0,0.0,20,0,90,32.94993743003755,32.94993743003755,0.0,-1347.5276884859286,-1144.4046598655154,-1010.3626097289134,-870.5558201019069
0.3,0.3,0.1,20,90,20,0,7,1,12,12353.980796315544,0.0,12353.980796315544,5733,0,5733,0.999,0.6425,0.0,0.6425,0,20,90,29.380268827033532,0.0,29.380268827033532,6.956700030393392,-1.5823654000495182,2.3804935280388193,-5.648403042065873
0.3,0.3,0.1,20,90,20,1,13,2,5,5278.152589359738,5278.152589359738,0.0,1902,1902,0,0.3788770624740395,0.31850000000000006,0.31850000000000006,0.0,20,0,90,28.48917748917749,28.48917748917749,0.0,15.360033899617303,17.847080224636887,13.453169313124501,16.52924520779612
0.3,0.3,0.1,20,90,30,0,18,0,2,2020.8804955788278,0.0,2020.8804955788278,1074,0,1074,0.23945852166111853,0.12200000000000003,0.0,0.12200000000000003,0,20,90,38.66269841269841,0.0,38.66269841269841,17.864795978329518,19.572171114102424,12.55453974781043,11.863791505811058
0.3,0.3,0.1,20,90,30,1,2,0,18,34352.69018296888,34352.69018296888,0.0,13800,13800,0,0.9896666666666666,0.892,0.892,0.0,20,0,90,28.611740403845673,28.611740403845673,0.0,-82.76516483056261,-124.10938597767392,-210.17190200825254,-292.58201256295814
0.3,0.3,0.1,20,150,10,0,2,0,18,29574.843457441526,0.0,29574.843457441526,16042,0,16042,1.0,0.9025000000000001,0.0,0.9025000000000001,0,20,150,57.6648091915948,0.0,57.6648091915948,-8.193137775794703,-33.2538042618626,-52.742561379393635,-93.12099925872113
0.3,0.3,0.1,20,150,10,1,1,0,19,49984.688138554884,49984.688138554884,0.0,19219,19219,0,1.0,0.95,0.95,0.0,20,0,150,44.65443159054487,44.65443159054487,0.0,-1311.0043194062807,-1102.4491446312913,-987.8677176705517,-780.6472596206812
0.3,0.3,0.1,20,150,20,0,9,0,11,19019.950180639396,0.0,19019.950180639396,8456,0,8456,0.9950000000000001,0.5654999999999999,0.0,0.5654999999999999,0,20,150,48.925903423953926,0.0,48.925903423953926,4.976422000337749,6.862068007654898,-1.414285878435372,-15.846247111865999
0.3,0.3,0.1,20,150,20,1,4,0,16,34366.37924840485,34366.37924840485,0.0,14901,14901,0,0.991,0.8015000000000001,0.8015000000000001,0.0,20,0,150,55.17982428944317,55.17982428944317,0.0,5.922875266645647,4.331650939409428,3.8424960335304164,-29.047966216395338
0.3,0.3,0.1,20,150,30,0,1,0,19,22292.66550513245,0.0,22292.66550513245,11553,0,11553,0.982,0.95,0.0,0.95,0,20,150,49.2554730277892,0.0,49.2554730277892,-11.483752229836142,-25.9387660500242,-58.62419037860508,-110.9645950637233
0.3,0.3,0.1,20,150,30,1,18,2,0,2944.935224670791,2944.935224670791,0.0,1455,1455,0,0.04318907748601895,0.11026012249730517,0.11026012249730517,0.0,20,0,150,5.875,5.875,0.0,-11.068976927363188,-8.34568002978208,-9.231234136706142,-6.16496657713531
0.3,0.3,0.1,50,60,10,0,11,3,36,28137.041036288854,0.0,28137.041036288854,10122,0,10122,1.0,0.7694891907137733,0.0,0.7694891907137733,0,50,60,18.245180282680284,0.0,18.245180282680284,-12.543143134326655,-19.562413965167835,-14.384788919287004,-15.890910677787062
0.3,0.3,0.1,50,60,10,1,7,2,41,34743.17847331774,34743.17847331774,0.0,23129,23129,0,0.8959999999999999,0.8352639687180158,0.8352639687180158,0.0,50,0,60,35.39220708280845,35.39220708280845,0.0,-13.526415739037944,-44.44082405869308,-67.05801707598431,-66.30938481565983
0.3,0.3,0.1,50,60,20,0,5,1,44,51555.22550008851,0.0,51555.22550008851,20642,0,20642,0.9613240920877288,0.8845999999999999,0.0,0.8845999999999999,0,50,60,21.037709477036778,0.0,21.037709477036778,-59.27003938589628,-146.64357585775429,-151.296433031545,-181.85905165413442
0.3,0.3,0.1,50,60,20,1,5,3,42,57703.13602945848,57703.13602945848,0.0,31964,31964,0,0.7715,0.890023640269186,0.890023640269186,0.0,50,0,60,28.773964932421155,28.773964932421155,0.0,-20.66634676180287,-18.36556856905203,-13.644617979163556,-9.5565813731818
0.3,0.3,0.1,50,60,30,0,1,2,47,42367.10909255952,0.0,42367.10909255952,21874,0,21874,0.9353216490738,0.9558000000000001,0.0,0.9558000000000001,0,50,60,19.7861040743563,0.0,19.7861040743563,-87.98366423843413,-91.26037424016118,-94.81243132372691,-89.36738296943648
0.3,0.3,0.1,50,60,30,1,12,0,38,34364.55884460744,34364.55884460744,0.0,21275,21275,0,0.5543333333333333,0.7811871034355735,0.7811871034355735,0.0,50,0,60,37.64551477174596,37.64551477174596,0.0,20.4375065167185,4.655515624526686,6.04449998679857,11.316790865193042
0.3,0.3,0.1,50,90,10,0,16,6,28,24249.616676398236,0.0,24249.616676398236,11216,0,11216,0.9809999999999999,0.6429419682677155,0.0,0.6429419682677155,0,50,90,34.500773036487324,0.0,34.500773036487324,20.216403465168767,5.580519358812268,8.398846564483136,-5.639966960884948
0.3,0.3,0.1,50,90,10,1,9,0,41,53454.086862962446,53454.086862962446,0.0,24460,24460,0,1.0,0.8432,0.8432,0.0,50,0,90,27.789988401599796,27.789988401599796,0.0,-3.7175292054163975,-37.47543858459788,-52.5494313626066,-56.94438250809179
0.3,0.3,0.1,50,90,20,0,20,7,23,21123.631714365976,0.0,21123.631714365976,10359,0,10359,0.989414358477967,0.5665989056141797,0.0,0.5665989056141797,0,50,90,26.50115327380952,0.0,26.50115327380952,0.46988208918995156,-8.2201609409571,-2.990830232584443,2.7860282663640703
0.3,0.3,0.1,50,90,20,1,11,1,38,53049.07132339617,53049.07132339617,0.0,24518,24518,0,0.8816311990382623,0.7837999999999999,0.7837999999999999,0.0,50,0,90,38.450364774271826,38.450364774271826,0.0,3.111497600790841,-22.57169532701394,-25.988542756410027,-20.901797174797196
0.3,0.3,0.1,50,90,30,0,50,0,0,635.0662635699689,0.0,635.0662635699689,270,0,270,0.05157861204771375,0.006200000000000006,0.0,0.006200000000000006,0,50,90,32.0,0.0,32.0,-81.39728034721504,-76.25146968092439,-70.79005809585873,-68.72649744069714
0.3,0.3,0.1,50,90,30,1,11,3,36,45345.51708718776,45345.51708718776,0.0,20475,20475,0,0.9429996402555129,0.7706000000000001,0.7706000000000001,0.0,50,0,90,28.938962119252093,28.938962119252093,0.0,9.420159794054982,-3.4398691354343782,-0.1995902727380212,0.4689469563002149
0.3,0.3,0.1,50,150,10,0,11,3,36,65088.425334792446,0.0,65088.425334792446,28871,0,28871,0.968,0.7762923161276136,0.0,0.7762923161276136,0,50,150,47.82047496893743,0.0,47.82047496893743,0.2678375513293929,-33.27146332719391,-49.23106450715858,-68.33144348509379
0.3,0.3,0.1,50,150,10,1,9,0,41,92930.22458137231,92930.22458137231,0.0,42621,42621,0,0.9219999999999999,0.8294,0.8294,0.0,50,0,150,57.751510723262925,57.751510723262925,0.0,-0.18340395102319462,-21.83776555830255,-24.83198817808011,-65.74492914868375
0.3,0.3,0.1,50,150,20,0,6,0,44,107444.8537310148,0.0,107444.8537310148,43370,0,43370,0.9099999999999999,0.8837999999999999,0.0,0.8837999999999999,0,50,150,57.98875749992194,0.0,57.98875749992194,8.288555823675267,-19.26633356648486,-17.840142797337506,-15.395132903925742
0.3,0.3,0.1,50,150,20,1,19,2,29,50392.71245395334,50392.71245395334,0.0,22713,22713,0,0.9605,0.6106557773878888,0.6106557773878888,0.0,50,0,150,59.53850992342597,59.53850992342597,0.0,2.542984297058453,-24.519615217967825,-23.67754588590357,-42.6070690801336
0.3,0.3,0.1,50,150,30,0,29,4,17,25527.62020020977,0.0,25527.62020020977,11070,0,11070,0.8962112804932459,0.40189914475613164,0.0,0.40189914475613164,0,50,150,55.12296656335117,0.0,55.12296656335117,29.323184330446793,27.006460963965893,32.57281167392135,34.959213437916986
0.3,0.3,0.1,50,150,30,1,10,1,39,93436.35523403248,93436.35523403248,0.0,38631,38631,0,0.9186666666666666,0.8092,0.8092,0.0,50,0,150,44.55819151874054,44.55819151874054,0.0,-11.528420512454176,-52.48745563327009,-58.288928289499694,-61.20065095080162
0.3,0.3,0.1,100,60,10,0,5,5,90,73215.44345260401,0.0,73215.44345260401,32128,0,32128,1.0,0.9308890545318188,0.0,0.9308890545318188,0,100,60,24.138650855986725,0.0,24.138650855986725,-119.48513950225771,-156.5808173096646,-191.7717528176247,-211.43272424564236
0.3,0.3,0.1,100,60,10,1,4,1,95,146820.4409592461,146820.4409592461,0.0,142526,142526,0,0.756,0.9566,0.9566,0.0,100,0,60,40.7621655965679,40.7621655965679,0.0,-167.38296362926417,-165.6110922723327,-164.3305103072035,-160.97212457442004
0.3,0.3,0.1,100,60,20,0,27,7,66,23261.742451328944,0.0,23261.742451328944,15665,0,15665,0.9608248629671536,0.7316716355291184,0.0,0.7316716355291184,0,100,60,15.40648074824904,0.0,15.40648074824904,14.605067531278763,-43.14652636406069,-59.18587724457032,-64.11770544793043
0.3,0.3,0.1,100,60,20,1,6,1,93,130618.28244253693,130618.28244253693,0.0,138063,138063,0,0.5874999999999999,0.9289857755213707,0.9289857755213707,0.0,100,0,60,48.9937550681506,48.9937550681506,0.0,-90.16223941731371,-86.73046904901642,-85.13213647945852,-90.08457029299782
0.3,0.3,0.1,100,60,30,0,4,4,92,59326.336592594205,0.0,59326.336592594205,33034,0,33034,0.9249067735709339,0.9366155092028576,0.0,0.9366155092028576,0,100,60,26.484655135054076,0.0,26.484655135054076,-256.70544910487047,-264.15740153165666,-298.50420386427004,-300.3664693941814
0.3,0.3,0.1,100,60,30,1,12,0,88,124258.64513735897,124258.64513735897,0.0,124348,124348,0,0.38099999999999995,0.8865191209023899,0.8865191209023899,0.0,100,0,60,50.898419082424056,50.898419082424056,0.0,-6.108043376683696,-30.1734161790001,-38.054737017147005,-37.0397465483301
0.3,0.3,0.1,100,90,10,0,18,4,78,109147.15636689687,0.0,109147.15636689687,37961,0,37961,0.8909999999999998,0.8121778906324907,0.0,0.8121778906324907,0,100,90,34.14736832447087,0.0,34.14736832447087,-36.58845377510272,-69.66283387226355,-69.92526995571137,-69.4192525971477
0.3,0.3,0.1,100,90,10,1,14,1,85,125277.12047296815,125277.12047296815,0.0,115390,115390,0,0.512,0.8651766935660966,0.8651766935660966,0.0,100,0,90,62.46780507623468,62.46780507623468,0.0,-26.393932097823523,-32.32906884765063,-35.09760228107754,-38.306094386841465
0.3,0.3,0.1,100,90,20,0,31,11,58,52221.52694749,0.0,52221.52694749,20691,0,20691,0.9890000000000001,0.6861994094232284,0.0,0.6861994094232284,0,100,90,22.231850712831108,0.0,22.231850712831108,-9.583356939897413,-13.453158538184056,-12.570081611289908,-6.846598144367903
0.3,0.3,0.1,100,90,20,1,14,1,85,175802.44415983517,175802.44415983517,0.0,117757,117757,0,0.654,0.8563,0.8563,0.0,100,0,90,58.328051112646484,58.328051112646484,0.0,-46.86434807419542,-45.83109078282948,-72.4563774783156,-67.9394081061362
0.3,0.3,0.1,100,90,30,0,12,2,86,113354.2974940309,0.0,113354.2974940309,45660,0,45660,0.9183333333333332,0.8769,0.0,0.8769,0,100,90,33.98416435676469,0.0,33.98416435676469,-37.852894601588844,-65.08202907958258,-92.95770740534311,-112.04815202844276
0.3,0.3,0.1,100,90,30,1,13,2,85,126079.2853375435,126079.2853375435,0.0,115581,115581,0,0.49933333333333324,0.8697999999999999,0.8697999999999999,0.0,100,0,90,57.0519671309198,57.0519671309198,0.0,1.6348648450111227,-2.0884225129972265,-11.648081684107922,-10.91980008869939
0.3,0.3,0.1,100,150,10,0,70,4,26,42561.0034469056,0.0,42561.0034469056,18501,0,18501,0.23599999999999985,0.313756070436771,0.0,0.313756070436771,0,100,150,41.09164640534504,0.0,41.09164640534504,-0.9095598966586067,-19.80087086702929,-28.211007110915546,-22.78301425312617
0.3,0.3,0.1,100,150,10,1,14,1,85,154700.2487903028,154700.2487903028,0.0,97351,97351,0,0.975,0.8625,0.8625,0.0,100,0,150,69.37188378055505,69.37188378055505,0.0,11.849736388913414,-10.79219890838533,-32.2468750801612,-28.729136755124102
0.3,0.3,0.1,100,150,20,0,23,2,75,121241.38179167578,0.0,121241.38179167578,61631,0,61631,0.8169999999999998,0.7665000000000001,0.0,0.7665000000000001,0,100,150,60.21295012552411,0.0,60.21295012552411,22.236808464239687,-21.878444215431443,-19.487181159088493,-38.99985015661963
0.3,0.3,0.1,100,150,20,1,4,1,95,309391.3000369633,309391.3000369633,0.0,141533,141533,0,0.96,0.9561,0.9561,0.0,100,0,150,64.71573888497731,64.71573888497731,0.0,-108.65204266677625,-121.9266994838793,-135.55267949652256,-158.47126715497933
0.3,0.3,0.1,100,150,30,0,63,6,31,38752.56873028861,0.0,38752.56873028861,18640,0,18640,0.3703333333333331,0.38270443099893114,0.0,0.38270443099893114,0,100,150,48.2886889954885,0.0,48.2886889954885,31.63570088785343,34.34503880586462,32.549047958100346,36.08537411048181
0.3,0.3,0.1,100,150,30,1,8,1,91,297868.23522315413,297868.23522315413,0.0,132029,132029,0,0.698,0.9194999999999999,0.9194999999999999,0.0,100,0,150,64.68388260380462,64.68388260380462,0.0,-51.797586130309725,-62.91463453292343,-59.32978954014689,-78.55238541436105
0.3,0.3,0.3,20,60,10,0,2,3,15,12879.518103749657,0.0,12879.518103749657,5666,0,5666,1.0,0.8455954582824925,0.0,0.8455954582824925,0,20,60,16.85729344729345,0.0,16.85729344729345,-19.76261047967654,-36.13145151782528,-33.2476667365207,-32.68489346615512
0.3,0.3,0.3,20,60,10,1,1,0,19,55890.737085024775,55890.737085024775,0.0,17030,17030,0,1.0,0.9606772675213062,0.9606772675213062,0.0,20,0,60,17.766016556542873,17.766016556542873,0.0,-13.685517595966886,-14.461485854142879,-19.831676519398215,-62.1570283893094
0.3,0.3,0.3,20,60,20,0,1,1,18,15614.091988503851,0.0,15614.091988503851,5928,0,5928,0.9976620732150943,0.9175000000000001,0.0,0.9175000000000001,0,20,60,27.30254007688218,0.0,27.30254007688218,-35.03309835082484,-29.643160752830973,-24.21147945902289,-18.46742753960789
0.3,0.3,0.3,20,60,20,1,0,0,20,44434.68325775816,44434.68325775816,0.0,13584,13584,0,0.9756960925458327,1.0,1.0,0.0,20,0,60,22.297107200863003,22.297107200863003,0.0,-1348.7688547622943,-1190.2701641065537,-1029.498927524829,-943.4525952253299
0.3,0.3,0.3,20,60,30,0,7,2,11,5246.4414271921605,0.0,5246.4414271921605,2496,0,2496,0.9818111217700595,0.6134409401905581,0.0,0.6134409401905581,0,20,60,23.85238095238095,0.0,23.85238095238095,-17.45897095931163,-23.834111851327023,-27.417959213126153,-50.94032443604617
0.3,0.3,0.3,20,60,30,1,3,3,14,16532.58987611896,16532.58987611896,0.0,5589,5589,0,0.9382630731242884,0.8434289877550114,0.8434289877550114,0.0,20,0,60,18.68356039385451,18.68356039385451,0.0,1.152569167265284,-0.19976561305540486,1.2476861138269442,-22.980168147522463
0.3,0.3,0.3,20,90,10,0,16,3,1,1084.645775380105,0.0,1084.645775380105,825,0,825,0.183,0.16629594548075205,0.0,0.16629594548075205,0,20,90,25.214285714285715,0.0,25.214285714285715,-3.9217435590730325,-0.31908320816428315,3.3485262215065887,-9.002925445013048
0.3,0.3,0.3,20,90,10,1,3,1,16,31837.210673655285,31837.210673655285,0.0,12949,12949,0,1.0,0.8300000000000001,0.8300000000000001,0.0,20,0,90,34.03572558550586,34.03572558550586,0.0,-1.3320640388224092,-4.321959965780309,-36.01812080278184,-88.1073145897378
0.3,0.3,0.3,20,90,20,0,14,0,6,4492.771651499323,0.0,4492.771651499323,2204,0,2204,0.7743529696702265,0.31784280659847475,0.0,0.31784280659847475,0,20,90,32.84126984126984,0.0,32.84126984126984,10.231043791089725,12.85837707686921,8.865067954879414,-1.6630685709080026
0.3,0.3,0.3,20,90,20,1,8,1,11,14972.153739294825,14972.153739294825,0.0,6041,6041,0,0.9974999999999999,0.6094999999999999,0.6094999999999999,0.0,20,0,90,32.95204799285682,32.95204799285682,0.0,-6.073316408169042,-5.4587851564111105,-13.410537584063519,-29.32414320555621
0.3,0.3,0.3,20,90,30,0,11,1,8,4513.269146039164,0.0,4513.269146039164,2631,0,2631,0.9116127660845584,0.4575716773914974,0.0,0.4575716773914974,0,20,90,9.6375,0.0,9.6375,5.15547723668368,7.523633141595177,7.17277574257816,7.30248436169358
0.3,0.3,0.3,20,90,30,1,5,1,14,16929.355524593044,16929.355524593044,0.0,6468,6468,0,0.965779092688345,0.7157860428511704,0.7157860428511704,0.0,20,0,90,41.642818813131306,41.642818813131306,0.0,-2.852706773674374,-3.856187903719814,-7.060511768921472,-26.209455466007967
0.3,0.3,0.3,20,150,10,0,19,1,0,1863.2087897816712,0.0,1863.2087897816712,1292,0,1292,0.03399999999999999,0.06400000000000003,0.0,0.06400000000000003,0,20,150,28.1,0.0,28.1,-30.070085954457888,-38.90937379160329,-39.58209220977247,-43.122942689079764
0.3,0.3,0.3,20,150,10,1,5,1,14,25163.915940116683,25163.915940116683,0.0,12094,12094,0,1.0,0.7714066643143773,0.7714066643143773,0.0,20,0,150,54.53946464520106,54.53946464520106,0.0,1.1116001735527519,-13.623238058964475,-43.39489130812157,-40.79300013858257
0.3,0.3,0.3,20,150,20,0,2,0,18,36071.366138254576,0.0,36071.366138254576,14774,0,14774,0.9925,0.9065,0.0,0.9065,0,20,150,43.75128377918333,0.0,43.75128377918333,-41.68151297515769,-89.48336499303608,-167.11866201578738,-278.2458745655476
0.3,0.3,0.3,20,150,20,1,3,0,17,53773.4291332587,53773.4291332587,0.0,18989,18989,0,0.9955,0.85,0.85,0.0,20,0,150,45.65852715832554,45.65852715832554,0.0,0.8837025073684472,-8.358169487364158,-24.021933425982972,-67.49735714151339
0.3,0.3,0.3,20,150,30,0,1,0,19,62784.41040283586,0.0,62784.41040283586,26079,0,26079,0.9773333333333334,0.9644999999999999,0.0,0.9644999999999999,0,20,150,48.122434887525486,0.0,48.122434887525486,-65.88242801917602,-116.88414178926845,-187.72278607103345,-291.5848864968666
0.3,0.3,0.3,20,150,30,1,0,0,20,73300.70014379163,73300.70014379163,0.0,25502,25502,0,0.9906666666666666,1.0,1.0,0.0,20,0,150,47.0926611791206,47.0926611791206,0.0,-1373.9771370669118,-1207.4085246208892,-1078.1345073471043,-935.1973818638838
0.3,0.3,0.3,50,60,10,0,6,4,40,36413.310172544574,0.0,36413.310172544574,16170,0,16170,1.0,0.8492236258010432,0.0,0.8492236258010432,0,50,60,23.38124391041058,0.0,23.38124391041058,-63.25541031296527,-105.2253907504523,-99.93462889606522,-96.41720832010623
0.3,0.3,0.3,50,60,10,1,3,1,46,69596.5412858205,69596.5412858205,0.0,31070,31070,0,0.9739999999999999,0.9298000000000001,0.9298000000000001,0.0,50,0,60,41.07408524428818,41.07408524428818,0.0,-22.66966207563408,-44.38525362487897,-57.23716524062161,-73.67489786399855
0.3,0.3,0.3,50,60,20,0,1,2,47,49329.29542355394,0.0,49329.29542355394,23714,0,23714,1.0,0.9595660982234895,0.0,0.9595660982234895,0,50,60,22.230978473640537,0.0,22.230978473640537,-93.47543785303901,-106.27689778182943,-102.90880682499969,-102.57025269455502
0.3,0.3,0.3,50,60,20,1,3,0,47,88178.2202647467,88178.2202647467,0.0,38372,38372,0,0.7484999999999999,0.94,0.94,0.0,50,0,60,29.303852899679576,29.303852899679576,0.0,-3159.916739870392,-2803.083783441341,-2658.0436164347275,-2470.3680204024786
0.3,0.3,0.3,50,60,30,0,12,5,33,14621.96369677922,0.0,14621.96369677922,6343,0,6343,0.9439298235434125,0.7143612973316373,0.0,0.7143612973316373,0,50,60,26.419092712842712,0.0,26.419092712842712,-35.278302122305135,-47.73289943394538,-63.43621154543138,-69.8170704922556
0.3,0.3,0.3,50,60,30,1,2,0,48,79422.4571551018,79422.4571551018,0.0,36762,36762,0,0.6579999999999999,0.9672,0.9672,0.0,50,0,60,33.37573660306734,33.37573660306734,0.0,-100.59083424023956,-100.48183422406606,-102.74414205768468,-102.01220480307379
0.3,0.3,0.3,50,90,10,0,12,1,37,43263.95185834187,0.0,43263.95185834187,20128,0,20128,1.0,0.7596331612117103,0.0,0.7596331612117103,0,50,90,31.661739548748983,0.0,31.661739548748983,-18.391299265348522,-20.498674784437583,-20.22984731839813,-27.038888699477184
0.3,0.3,0.3,50,90,10,1,14,1,35,80516.57020476369,80516.57020476369,0.0,28160,28160,0,0.9710000000000001,0.729809204052838,0.729809204052838,0.0,50,0,90,29.303622217286946,29.303622217286946,0.0,-0.5645759624992195,-4.555899502148378,-3.875817956394428,-0.9254747707892932
0.3,0.3,0.3,50,90,20,0,35,5,10,6434.93558030193,0.0,6434.93558030193,4220,0,4220,0.361,0.3090319964821965,0.0,0.3090319964821965,0,50,90,24.20029761904762,0.0,24.20029761904762,5.46118859871612,3.0031933117448375,6.154695176242626,10.237880903933899
0.3,0.3,0.3,50,90,20,1,2,1,47,134425.63218003738,134425.63218003738,0.0,44393,44393,0,0.9465,0.9536,0.9536,0.0,50,0,90,35.209922769366216,35.209922769366216,0.0,-45.6985299479563,-46.1432761438121,-43.99121118297185,-39.373038391495555
0.3,0.3,0.3,50,90,30,0,7,0,43,41432.85728700275,0.0,41432.85728700275,21606,0,21606,0.901716504276817,0.8716496499554489,0.0,0.8716496499554489,0,50,90,33.20938478754805,0.0,33.20938478754805,1.5171930819817305,-19.75176000519778,-28.840696787492305,-29.98854067446112
